"plot_ID","CCS_nr","CCS_position","CCS_dist","CCS_RG_inv_status","CCS_max_dist_cm","inv_year","inv"
30509,3,"s",1000,1,80,2011,"HBI"
30509,4,"w",1000,1,128,2011,"HBI"
30510,1,"n",1000,1,455,2011,"HBI"
30510,2,"o",1000,2,500,2011,"HBI"
30510,3,"s",1000,2,500,2011,"HBI"
30510,4,"w",1000,1,496,2011,"HBI"
30511,1,"n",1000,1,472,2011,"HBI"
30511,2,"o",1000,1,483,2011,"HBI"
30511,3,"s",500,1,455,2011,"HBI"
30511,4,"w",1000,1,334,2011,"HBI"
30512,1,"n",1000,1,453,2011,"HBI"
30512,2,"o",1000,1,286,2011,"HBI"
30512,3,"s",1000,1,466,2011,"HBI"
30512,4,"w",1000,1,381,2011,"HBI"
30513,1,"n",1000,1,205,2011,"HBI"
30513,2,"o",1000,1,272,2011,"HBI"
30513,3,"s",1000,1,328,2011,"HBI"
30513,4,"w",1000,1,324,2011,"HBI"
30514,1,"n",1000,1,489,2011,"HBI"
30514,2,"o",1000,1,422,2011,"HBI"
30514,3,"s",1000,1,473,2011,"HBI"
30514,4,"w",1000,1,468,2011,"HBI"
30515,1,"n",1000,1,475,2011,"HBI"
30515,2,"o",1000,1,352,2011,"HBI"
30515,3,"s",1000,1,102,2011,"HBI"
30515,4,"w",1000,1,216,2011,"HBI"
30516,1,"n",1000,1,209,2011,"HBI"
30516,2,"o",800,1,298,2011,"HBI"
30516,3,"s",1000,1,373,2011,"HBI"
30516,4,"w",1000,1,401,2011,"HBI"
30517,1,"n",1000,1,491,2011,"HBI"
30517,2,"o",1000,1,495,2011,"HBI"
30517,3,"s",1000,1,314,2011,"HBI"
30517,4,"w",1000,1,452,2011,"HBI"
30518,1,"n",1000,1,362,2011,"HBI"
30518,2,"o",1000,1,448,2011,"HBI"
30518,3,"s",1000,1,331,2011,"HBI"
30518,4,"w",1000,1,99,2011,"HBI"
30519,1,"n",1000,1,361,2011,"HBI"
30519,2,"o",1000,1,481,2011,"HBI"
30519,3,"s",1000,1,492,2011,"HBI"
30519,4,"w",1000,1,289,2011,"HBI"
30520,1,"n",1000,1,147,2011,"HBI"
30520,2,"o",500,1,172,2011,"HBI"
30520,3,"s",1000,1,179,2011,"HBI"
30520,4,"w",1000,1,379,2011,"HBI"
30521,1,"n",1000,1,251,2011,"HBI"
30521,2,"o",1000,1,304,2011,"HBI"
30521,3,"s",1000,1,318,2011,"HBI"
30521,4,"w",1000,1,391,2011,"HBI"
30522,1,"n",1000,1,271,2011,"HBI"
30522,2,"o",1000,1,307,2011,"HBI"
30522,3,"s",1000,1,325,2011,"HBI"
30522,4,"w",1000,1,168,2011,"HBI"
30523,1,"n",1000,2,500,2011,"HBI"
30523,2,"o",1000,2,500,2011,"HBI"
30523,3,"s",1000,2,500,2011,"HBI"
30523,4,"w",1000,2,500,2011,"HBI"
30601,1,"n",1000,1,498,2011,"HBI"
30601,2,"o",1000,1,459,2011,"HBI"
30601,3,"s",1000,1,345,2011,"HBI"
30601,4,"w",1000,1,174,2011,"HBI"
30602,1,"n",1000,1,372,2011,"HBI"
30602,2,"o",1000,1,481,2011,"HBI"
30602,3,"s",1000,1,118,2011,"HBI"
30602,4,"w",500,1,256,2011,"HBI"
30603,1,"n",1000,1,192,2011,"HBI"
30603,2,"o",1000,1,104,2011,"HBI"
30603,3,"s",1000,1,319,2011,"HBI"
30603,4,"w",1000,1,215,2011,"HBI"
30604,1,"n",1000,1,304,2011,"HBI"
30604,2,"o",1000,1,462,2011,"HBI"
30604,3,"s",1000,1,324,2011,"HBI"
30604,4,"w",1000,1,436,2011,"HBI"
30605,1,"n",1000,1,81,2011,"HBI"
30605,2,"o",1000,1,92,2011,"HBI"
30605,3,"s",1000,1,291,2011,"HBI"
30605,4,"w",1000,1,364,2011,"HBI"
30606,1,"n",1000,2,500,2011,"HBI"
30606,2,"o",1000,2,500,2011,"HBI"
30606,3,"s",1000,2,500,2011,"HBI"
30606,4,"w",1000,2,500,2011,"HBI"
30607,1,"n",1000,1,444,2011,"HBI"
30607,2,"o",1000,1,134,2011,"HBI"
30607,3,"s",1000,1,192,2011,"HBI"
30607,4,"w",1000,1,86,2011,"HBI"
30608,1,"n",1000,1,494,2011,"HBI"
30608,2,"o",1000,1,461,2011,"HBI"
30608,3,"s",1000,1,448,2011,"HBI"
30608,4,"w",1000,1,496,2011,"HBI"
30609,1,"n",500,1,253,2011,"HBI"
30609,2,"o",1000,1,285,2011,"HBI"
30609,3,"s",1000,1,213,2011,"HBI"
30609,4,"w",1000,1,359,2011,"HBI"
30610,1,"n",1000,1,73,2011,"HBI"
30610,2,"o",1000,1,55,2011,"HBI"
30610,3,"s",1000,1,96,2011,"HBI"
30610,4,"w",1000,1,204,2011,"HBI"
30611,1,"n",1000,1,496,2011,"HBI"
30611,2,"o",1000,1,392,2011,"HBI"
30611,3,"s",1000,1,433,2011,"HBI"
30611,4,"w",1000,1,413,2011,"HBI"
30612,1,"n",1000,2,500,2011,"HBI"
30612,2,"o",1000,2,500,2011,"HBI"
30612,3,"s",1000,2,500,2011,"HBI"
30612,4,"w",1000,2,500,2011,"HBI"
30613,1,"n",1000,1,492,2011,"HBI"
30613,2,"o",1000,1,197,2011,"HBI"
30613,3,"s",1000,1,388,2011,"HBI"
30613,4,"w",1000,2,500,2011,"HBI"
30614,1,"n",1000,1,423,2011,"HBI"
30614,2,"o",1000,1,421,2011,"HBI"
30614,3,"s",1000,1,461,2011,"HBI"
30614,4,"w",1000,1,493,2011,"HBI"
30615,1,"n",1000,1,377,2011,"HBI"
30615,2,"o",1000,1,499,2011,"HBI"
30615,3,"s",1000,1,412,2011,"HBI"
30615,4,"w",1000,1,288,2011,"HBI"
30616,1,"n",1000,1,313,2011,"HBI"
30616,2,"o",1000,1,291,2011,"HBI"
30616,3,"s",1000,1,286,2011,"HBI"
30616,4,"w",1000,1,307,2011,"HBI"
30617,1,"n",1000,1,172,2011,"HBI"
30617,2,"o",1000,1,248,2011,"HBI"
30617,3,"s",1000,1,202,2011,"HBI"
30617,4,"w",0,1,266,2011,"HBI"
30618,1,"n",1000,2,500,2011,"HBI"
30618,2,"o",1000,1,196,2011,"HBI"
30618,3,"s",1000,2,500,2011,"HBI"
30618,4,"w",1000,2,500,2011,"HBI"
30619,1,"n",500,1,259,2011,"HBI"
30619,2,"o",1000,1,108,2011,"HBI"
30619,3,"s",1000,1,98,2011,"HBI"
30619,4,"w",1000,1,445,2011,"HBI"
30620,1,"n",1000,2,500,2011,"HBI"
30620,2,"o",1000,1,469,2011,"HBI"
30620,3,"s",1000,2,500,2011,"HBI"
30620,4,"w",1000,1,379,2011,"HBI"
30621,1,"n",1000,1,435,2011,"HBI"
30621,2,"o",1000,1,488,2011,"HBI"
30621,3,"s",1000,1,471,2011,"HBI"
30621,4,"w",1000,1,445,2011,"HBI"
30622,1,"n",300,1,408,2011,"HBI"
30622,2,"o",1000,1,89,2011,"HBI"
30622,3,"s",1000,1,432,2011,"HBI"
30622,4,"w",300,1,73,2011,"HBI"
30623,1,"n",1000,1,376,2011,"HBI"
30623,2,"o",1000,1,367,2011,"HBI"
30623,3,"s",1000,1,203,2011,"HBI"
30623,4,"w",1000,1,393,2011,"HBI"
30624,1,"n",1000,1,470,2011,"HBI"
30624,2,"o",1000,1,292,2011,"HBI"
30624,3,"s",1000,1,495,2011,"HBI"
30624,4,"w",1000,1,468,2011,"HBI"
30625,1,"n",1000,1,498,2011,"HBI"
30625,2,"o",1000,1,390,2011,"HBI"
30625,3,"s",1000,1,408,2011,"HBI"
30625,4,"w",1000,1,465,2011,"HBI"
30626,1,"n",1000,2,500,2011,"HBI"
30626,2,"o",1000,1,266,2011,"HBI"
30626,3,"s",1000,1,459,2011,"HBI"
30626,4,"w",1000,2,500,2011,"HBI"
30627,1,"n",1000,1,488,2011,"HBI"
30627,2,"o",1000,1,462,2011,"HBI"
30627,3,"s",1000,1,157,2011,"HBI"
30627,4,"w",1000,1,210,2011,"HBI"
30628,1,"n",1000,1,449,2011,"HBI"
30628,2,"o",1000,1,348,2011,"HBI"
30628,3,"s",1000,1,369,2011,"HBI"
30628,4,"w",1000,1,397,2011,"HBI"
30629,1,"n",1000,1,90,2011,"HBI"
30629,2,"o",1000,1,381,2011,"HBI"
30629,3,"s",1000,1,479,2011,"HBI"
30629,4,"w",500,1,138,2011,"HBI"
30630,1,"n",1000,1,342,2011,"HBI"
30630,2,"o",1000,1,301,2011,"HBI"
30630,3,"s",1000,1,262,2011,"HBI"
30630,4,"w",1000,1,261,2011,"HBI"
30631,1,"n",1000,1,348,2011,"HBI"
30631,2,"o",1000,1,488,2011,"HBI"
30631,3,"s",500,1,178,2011,"HBI"
30631,4,"w",1000,1,271,2011,"HBI"
30632,1,"n",1000,1,267,2011,"HBI"
30632,2,"o",1000,1,338,2011,"HBI"
30632,3,"s",400,1,332,2011,"HBI"
30632,4,"w",1000,1,219,2011,"HBI"
30633,1,"n",1000,1,367,2011,"HBI"
30633,2,"o",1000,1,149,2011,"HBI"
30633,3,"s",400,1,316,2011,"HBI"
30633,4,"w",1000,1,370,2011,"HBI"
30634,1,"n",1000,1,495,2011,"HBI"
30634,2,"o",1000,1,372,2011,"HBI"
30634,3,"s",500,1,218,2011,"HBI"
30634,4,"w",1000,2,500,2011,"HBI"
30635,1,"n",1000,1,349,2011,"HBI"
30635,2,"o",1000,1,495,2011,"HBI"
30635,3,"s",1000,1,155,2011,"HBI"
30635,4,"w",1000,1,402,2011,"HBI"
30636,1,"n",1000,1,246,2011,"HBI"
30636,2,"o",1000,1,182,2011,"HBI"
30636,3,"s",1000,1,413,2011,"HBI"
30636,4,"w",1000,1,152,2011,"HBI"
30637,1,"n",1000,2,500,2011,"HBI"
30637,2,"o",1000,1,321,2011,"HBI"
30637,3,"s",1000,1,474,2011,"HBI"
30637,4,"w",1000,1,459,2011,"HBI"
30638,1,"n",1000,1,478,2011,"HBI"
30638,2,"o",1000,1,274,2011,"HBI"
30638,3,"s",1000,1,234,2011,"HBI"
30638,4,"w",1000,1,440,2011,"HBI"
30639,1,"n",1000,1,466,2011,"HBI"
30639,2,"o",1000,1,498,2011,"HBI"
30639,3,"s",1000,1,362,2011,"HBI"
30639,4,"w",200,1,362,2011,"HBI"
30640,1,"n",1000,2,500,2011,"HBI"
30640,2,"o",1000,2,500,2011,"HBI"
30640,3,"s",1000,1,468,2011,"HBI"
30640,4,"w",1000,2,500,2011,"HBI"
30641,1,"n",0,1,120,2011,"HBI"
30641,2,"o",1000,1,46,2011,"HBI"
30641,3,"s",1000,1,477,2011,"HBI"
30641,4,"w",1000,1,155,2011,"HBI"
30642,1,"n",1000,1,155,2011,"HBI"
30642,2,"o",300,1,314,2011,"HBI"
30642,3,"s",200,1,314,2011,"HBI"
30642,4,"w",1000,1,235,2011,"HBI"
30643,1,"n",1000,1,325,2011,"HBI"
30643,2,"o",1000,1,148,2011,"HBI"
30643,3,"s",1000,1,296,2011,"HBI"
30643,4,"w",1000,1,256,2011,"HBI"
30644,1,"n",1000,2,500,2011,"HBI"
30644,2,"o",1000,2,500,2011,"HBI"
30644,3,"s",1000,2,500,2011,"HBI"
30644,4,"w",1000,2,500,2011,"HBI"
30645,1,"n",1000,1,462,2011,"HBI"
30645,2,"o",1000,1,189,2011,"HBI"
30645,3,"s",1000,1,289,2011,"HBI"
30645,4,"w",1000,1,491,2011,"HBI"
30646,1,"n",1000,1,494,2011,"HBI"
30646,2,"o",1000,1,495,2011,"HBI"
30646,3,"s",1000,1,494,2011,"HBI"
30646,4,"w",1000,1,407,2011,"HBI"
30647,1,"n",1000,1,487,2011,"HBI"
30647,2,"o",1000,1,434,2011,"HBI"
30647,3,"s",1000,1,373,2011,"HBI"
30647,4,"w",1000,1,324,2011,"HBI"
30648,1,"n",1000,1,365,2011,"HBI"
30648,2,"o",1000,1,464,2011,"HBI"
30648,3,"s",1000,1,272,2011,"HBI"
30648,4,"w",400,1,296,2011,"HBI"
30649,1,"n",1000,1,483,2011,"HBI"
30649,2,"o",1000,2,500,2011,"HBI"
30649,3,"s",1000,2,500,2011,"HBI"
30649,4,"w",1000,2,500,2011,"HBI"
30650,1,"n",1000,1,158,2011,"HBI"
30650,2,"o",1000,1,257,2011,"HBI"
30650,3,"s",1000,1,187,2011,"HBI"
30650,4,"w",1000,1,83,2011,"HBI"
30651,1,"n",1000,1,493,2011,"HBI"
30651,2,"o",1000,1,456,2011,"HBI"
30651,3,"s",300,1,479,2011,"HBI"
30651,4,"w",1000,1,361,2011,"HBI"
30652,1,"n",1000,2,500,2011,"HBI"
30652,2,"o",1000,1,349,2011,"HBI"
30652,3,"s",0,2,500,2011,"HBI"
30652,4,"w",1000,1,396,2011,"HBI"
40001,1,"n",1000,1,148,2011,"HBI"
40001,2,"o",1000,1,148,2011,"HBI"
40001,3,"s",1000,1,124,2011,"HBI"
40001,4,"w",1000,1,98,2011,"HBI"
40003,1,"n",1000,1,18,2011,"HBI"
40003,2,"o",1000,1,110,2011,"HBI"
40003,3,"s",1000,1,172,2011,"HBI"
40003,4,"w",1000,1,189,2011,"HBI"
40004,1,"n",1000,1,416,2011,"HBI"
40004,2,"o",1000,1,494,2011,"HBI"
40004,3,"s",1000,1,329,2011,"HBI"
40004,4,"w",1000,1,312,2011,"HBI"
40005,1,"n",1000,1,347,2011,"HBI"
40005,2,"o",1000,1,344,2011,"HBI"
40005,3,"s",1000,1,349,2011,"HBI"
40005,4,"w",1000,1,302,2011,"HBI"
50001,1,"n",1000,2,500,2011,"HBI"
50001,2,"o",1000,2,500,2011,"HBI"
50001,3,"s",1000,2,500,2011,"HBI"
50001,4,"w",1000,2,500,2011,"HBI"
50002,1,"n",1000,2,500,2011,"HBI"
50002,2,"o",1000,2,500,2011,"HBI"
50002,3,"s",1000,2,500,2011,"HBI"
50002,4,"w",1000,2,500,2011,"HBI"
50003,1,"n",1000,1,500,2012,"HBI"
50003,2,"o",1000,1,230,2012,"HBI"
50003,3,"s",1000,1,425,2012,"HBI"
50003,4,"w",1000,1,237,2012,"HBI"
50004,1,"n",1000,1,202,2012,"HBI"
50004,2,"o",1000,1,500,2012,"HBI"
50004,3,"s",1000,1,500,2012,"HBI"
50004,4,"w",1000,1,500,2012,"HBI"
50005,1,"n",1000,1,349,2011,"HBI"
50005,2,"o",1000,1,455,2011,"HBI"
50005,3,"s",1000,1,457,2011,"HBI"
50005,4,"w",1000,1,288,2011,"HBI"
50006,1,"n",1000,2,500,2011,"HBI"
50006,2,"o",1000,1,344,2011,"HBI"
50006,3,"s",1000,2,500,2011,"HBI"
50006,4,"w",1000,1,444,2011,"HBI"
50007,1,"n",1000,1,472,2011,"HBI"
50007,2,"o",1000,1,300,2011,"HBI"
50007,3,"s",1000,1,325,2011,"HBI"
50007,4,"w",1000,1,320,2011,"HBI"
50008,1,"n",1000,2,500,2012,"HBI"
50008,2,"o",1000,1,400,2012,"HBI"
50008,3,"s",1000,1,170,2012,"HBI"
50008,4,"w",1000,2,500,2012,"HBI"
50009,1,"n",1000,1,82,2012,"HBI"
50009,2,"o",1000,1,460,2012,"HBI"
50009,3,"s",1000,1,480,2012,"HBI"
50009,4,"w",1000,1,120,2012,"HBI"
50010,1,"n",1000,1,370,2012,"HBI"
50010,2,"o",1000,1,215,2012,"HBI"
50010,3,"s",1000,1,477,2012,"HBI"
50010,4,"w",1000,1,500,2012,"HBI"
50011,1,"n",1000,1,297,2012,"HBI"
50011,2,"o",1000,1,238,2012,"HBI"
50011,3,"s",1000,2,500,2012,"HBI"
50011,4,"w",1000,2,500,2012,"HBI"
50012,1,"n",1000,1,473,2011,"HBI"
50012,2,"o",1000,1,420,2011,"HBI"
50012,3,"s",1000,1,495,2011,"HBI"
50012,4,"w",1000,1,472,2011,"HBI"
50013,1,"n",1000,1,441,2011,"HBI"
50013,2,"o",1000,1,443,2011,"HBI"
50013,3,"s",1000,2,500,2011,"HBI"
50013,4,"w",1000,1,188,2011,"HBI"
50014,1,"n",1000,1,320,2011,"HBI"
50014,2,"o",1000,2,500,2011,"HBI"
50014,3,"s",1000,2,500,2011,"HBI"
50014,4,"w",1000,1,335,2011,"HBI"
50015,1,"n",1000,1,375,2012,"HBI"
50015,2,"o",1000,1,145,2012,"HBI"
50015,3,"s",1000,1,310,2012,"HBI"
50015,4,"w",1000,1,300,2012,"HBI"
50016,1,"n",1000,1,136,2012,"HBI"
50016,2,"o",1000,1,485,2012,"HBI"
50016,3,"s",1000,1,285,2012,"HBI"
50016,4,"w",1000,1,120,2012,"HBI"
50017,1,"n",1000,1,315,2012,"HBI"
50017,2,"o",1000,1,480,2012,"HBI"
50017,3,"s",1000,1,480,2012,"HBI"
50017,4,"w",1000,1,190,2012,"HBI"
50018,1,"n",1000,1,443,2012,"HBI"
50018,2,"o",1000,1,214,2012,"HBI"
50018,3,"s",1000,1,405,2012,"HBI"
50018,4,"w",1000,1,165,2012,"HBI"
50019,1,"n",1000,2,500,2012,"HBI"
50019,2,"o",1000,1,390,2012,"HBI"
50019,3,"s",1000,2,500,2012,"HBI"
50019,4,"w",1000,2,500,2012,"HBI"
50020,1,"n",1000,1,500,2012,"HBI"
50020,2,"o",1000,1,275,2012,"HBI"
50020,3,"s",1000,1,270,2012,"HBI"
50020,4,"w",1000,1,260,2012,"HBI"
50021,1,"n",1000,1,240,2012,"HBI"
50021,2,"o",1000,1,228,2012,"HBI"
50021,3,"s",1000,1,210,2012,"HBI"
50021,4,"w",1000,1,275,2012,"HBI"
50022,1,"n",1000,1,500,2012,"HBI"
50022,2,"o",1000,1,363,2012,"HBI"
50022,3,"s",1000,1,350,2012,"HBI"
50022,4,"w",1000,1,330,2012,"HBI"
50023,1,"n",1000,1,359,2012,"HBI"
50023,2,"o",1000,1,42,2012,"HBI"
50023,3,"s",1000,1,396,2012,"HBI"
50023,4,"w",1000,1,491,2012,"HBI"
50024,1,"n",1000,1,397,2011,"HBI"
50024,2,"o",1000,1,328,2011,"HBI"
50024,3,"s",1000,1,140,2011,"HBI"
50024,4,"w",1000,2,500,2011,"HBI"
50025,1,"n",1000,1,474,2011,"HBI"
50025,2,"o",1000,1,480,2011,"HBI"
50025,3,"s",1000,1,454,2011,"HBI"
50025,4,"w",1000,1,426,2011,"HBI"
50026,1,"n",1000,1,80,2011,"HBI"
50026,2,"o",1000,1,240,2011,"HBI"
50026,3,"s",1000,1,188,2011,"HBI"
50026,4,"w",1000,1,163,2011,"HBI"
50027,1,"n",1000,1,438,2011,"HBI"
50027,2,"o",1000,1,496,2011,"HBI"
50027,3,"s",1000,1,445,2011,"HBI"
50027,4,"w",1000,1,405,2011,"HBI"
50028,1,"n",1000,2,500,2012,"HBI"
50028,2,"o",1000,2,500,2012,"HBI"
50028,3,"s",1000,2,500,2012,"HBI"
50028,4,"w",1000,2,500,2012,"HBI"
50029,1,"n",1000,1,499,2011,"HBI"
50029,2,"o",1000,2,500,2011,"HBI"
50029,3,"s",1000,1,391,2011,"HBI"
50029,4,"w",1000,2,500,2011,"HBI"
50030,1,"n",1000,1,500,2011,"HBI"
50030,2,"o",1000,1,370,2011,"HBI"
50030,3,"s",1000,2,500,2011,"HBI"
50030,4,"w",1000,1,173,2011,"HBI"
50031,1,"n",1000,1,480,2011,"HBI"
50031,2,"o",1000,2,500,2011,"HBI"
50031,3,"s",1000,2,500,2011,"HBI"
50031,4,"w",1000,1,500,2011,"HBI"
50032,1,"n",1000,2,500,2012,"HBI"
50032,2,"o",1000,2,500,2012,"HBI"
50032,3,"s",1000,1,500,2012,"HBI"
50032,4,"w",1000,2,500,2012,"HBI"
50033,1,"n",1000,1,220,2011,"HBI"
50033,2,"o",1000,1,158,2011,"HBI"
50033,3,"s",1000,1,90,2011,"HBI"
50033,4,"w",1000,1,71,2011,"HBI"
50034,1,"n",1000,1,371,2011,"HBI"
50034,2,"o",1000,2,500,2011,"HBI"
50034,3,"s",1000,2,500,2011,"HBI"
50034,4,"w",1000,2,500,2011,"HBI"
50035,1,"n",1000,1,270,2011,"HBI"
50035,2,"o",1000,1,185,2011,"HBI"
50035,3,"s",1000,1,410,2011,"HBI"
50035,4,"w",1000,1,210,2011,"HBI"
50036,1,"n",1000,1,480,2011,"HBI"
50036,2,"o",1000,1,379,2011,"HBI"
50036,3,"s",1000,2,500,2011,"HBI"
50036,4,"w",1000,1,493,2011,"HBI"
50037,1,"n",1000,1,497,2011,"HBI"
50037,2,"o",1000,1,480,2011,"HBI"
50037,3,"s",1000,1,500,2011,"HBI"
50037,4,"w",1000,2,500,2011,"HBI"
50038,1,"n",1000,1,466,2011,"HBI"
50038,2,"o",1000,1,450,2011,"HBI"
50038,3,"s",1000,1,291,2011,"HBI"
50038,4,"w",1000,1,462,2011,"HBI"
50039,1,"n",1000,1,440,2011,"HBI"
50039,2,"o",1000,1,50,2011,"HBI"
50039,3,"s",1000,1,135,2011,"HBI"
50039,4,"w",1000,1,150,2011,"HBI"
50040,1,"n",1000,1,500,2011,"HBI"
50040,2,"o",1000,1,330,2011,"HBI"
50040,3,"s",1000,1,160,2011,"HBI"
50040,4,"w",1000,1,470,2011,"HBI"
50041,1,"n",1000,2,500,2012,"HBI"
50041,2,"o",1000,2,500,2012,"HBI"
50041,3,"s",1000,2,500,2012,"HBI"
50041,4,"w",1000,2,500,2012,"HBI"
50042,1,"n",1000,1,160,2011,"HBI"
50042,2,"o",1000,1,499,2011,"HBI"
50042,3,"s",1000,1,500,2011,"HBI"
50042,4,"w",1000,1,395,2011,"HBI"
50043,1,"n",1000,2,500,2011,"HBI"
50043,2,"o",1000,2,500,2011,"HBI"
50043,3,"s",1000,2,500,2011,"HBI"
50043,4,"w",1000,2,500,2011,"HBI"
50044,1,"n",1000,1,245,2011,"HBI"
50044,2,"o",1000,1,245,2011,"HBI"
50044,3,"s",1000,1,175,2011,"HBI"
50044,4,"w",1000,1,234,2011,"HBI"
50045,1,"n",1000,1,270,2011,"HBI"
50045,2,"o",1000,2,500,2011,"HBI"
50045,3,"s",1000,2,500,2011,"HBI"
50045,4,"w",1000,1,500,2011,"HBI"
50046,1,"n",1000,1,285,2012,"HBI"
50046,2,"o",1000,1,240,2012,"HBI"
50046,3,"s",1000,1,110,2012,"HBI"
50046,4,"w",1000,1,190,2012,"HBI"
50047,1,"n",1000,2,500,2012,"HBI"
50047,2,"o",1000,1,497,2012,"HBI"
50047,3,"s",1000,1,390,2012,"HBI"
50047,4,"w",1000,2,500,2012,"HBI"
50048,1,"n",1000,2,500,2012,"HBI"
50048,2,"o",1000,1,261,2012,"HBI"
50048,3,"s",1000,1,500,2012,"HBI"
50048,4,"w",1000,1,140,2012,"HBI"
50049,1,"n",1000,1,128,2012,"HBI"
50049,2,"o",1000,1,330,2012,"HBI"
50049,3,"s",1000,2,500,2012,"HBI"
50049,4,"w",1000,2,500,2012,"HBI"
50050,1,"n",1000,2,500,2012,"HBI"
50050,2,"o",1000,1,442,2012,"HBI"
50050,3,"s",1000,1,419,2012,"HBI"
50050,4,"w",1000,1,468,2012,"HBI"
50051,1,"n",1000,1,170,2011,"HBI"
50051,2,"o",1000,1,190,2011,"HBI"
50051,3,"s",1000,1,160,2011,"HBI"
50051,4,"w",1000,1,500,2011,"HBI"
50052,1,"n",1000,1,500,2012,"HBI"
50052,2,"o",1000,1,400,2012,"HBI"
50052,3,"s",1000,1,345,2012,"HBI"
50052,4,"w",1000,1,500,2012,"HBI"
50053,1,"n",500,1,321,2012,"HBI"
50053,2,"o",1000,1,130,2012,"HBI"
50053,3,"s",1000,1,395,2012,"HBI"
50053,4,"w",1000,1,190,2012,"HBI"
50054,1,"n",1000,1,80,2012,"HBI"
50054,2,"o",1000,1,117,2012,"HBI"
50054,3,"s",1000,1,120,2012,"HBI"
50054,4,"w",1000,1,82,2012,"HBI"
50055,1,"n",1000,2,500,2012,"HBI"
50055,2,"o",1000,2,500,2012,"HBI"
50055,3,"s",1000,1,420,2012,"HBI"
50055,4,"w",1000,1,423,2012,"HBI"
50056,1,"n",1000,1,145,2012,"HBI"
50056,2,"o",1000,1,330,2012,"HBI"
50056,3,"s",1000,1,480,2012,"HBI"
50056,4,"w",1000,1,500,2012,"HBI"
50057,1,"n",1000,1,470,2012,"HBI"
50057,2,"o",1000,2,500,2012,"HBI"
50057,3,"s",1000,1,494,2012,"HBI"
50057,4,"w",1000,1,466,2012,"HBI"
50058,1,"n",1000,1,320,2011,"HBI"
50058,2,"o",1000,1,500,2011,"HBI"
50058,3,"s",1000,1,480,2011,"HBI"
50058,4,"w",1000,1,500,2011,"HBI"
50059,1,"n",1000,1,500,2012,"HBI"
50059,2,"o",1000,1,500,2012,"HBI"
50059,3,"s",1000,1,500,2012,"HBI"
50059,4,"w",1000,1,500,2012,"HBI"
50060,1,"n",1000,1,171,2012,"HBI"
50060,2,"o",1000,1,196,2012,"HBI"
50060,3,"s",1000,1,253,2012,"HBI"
50060,4,"w",1000,1,214,2012,"HBI"
50061,1,"n",1000,2,500,2012,"HBI"
50061,2,"o",1000,2,500,2012,"HBI"
50061,3,"s",1000,2,500,2012,"HBI"
50061,4,"w",1000,2,500,2012,"HBI"
50062,1,"n",1000,1,303,2012,"HBI"
50062,2,"o",1000,1,290,2012,"HBI"
50062,3,"s",1000,1,320,2012,"HBI"
50062,4,"w",1000,1,370,2012,"HBI"
50063,1,"n",1000,1,383,2011,"HBI"
50063,2,"o",1000,2,500,2011,"HBI"
50063,3,"s",1000,2,500,2011,"HBI"
50063,4,"w",1000,1,455,2011,"HBI"
50064,1,"n",500,1,482,2011,"HBI"
50064,2,"o",1000,1,333,2011,"HBI"
50064,3,"s",1000,2,500,2011,"HBI"
50064,4,"w",1000,1,498,2011,"HBI"
50065,1,"n",500,1,216,2012,"HBI"
50065,2,"o",1000,1,190,2012,"HBI"
50065,3,"s",1000,1,300,2012,"HBI"
50065,4,"w",500,1,255,2012,"HBI"
50066,1,"n",1000,1,275,2012,"HBI"
50066,2,"o",1000,1,206,2012,"HBI"
50066,3,"s",1000,1,450,2012,"HBI"
50066,4,"w",1000,1,226,2012,"HBI"
50067,1,"n",1000,2,500,2011,"HBI"
50067,2,"o",1000,1,494,2011,"HBI"
50067,3,"s",1000,1,400,2011,"HBI"
50067,4,"w",1000,2,500,2011,"HBI"
50068,1,"n",1000,1,498,2012,"HBI"
50068,2,"o",1000,2,500,2012,"HBI"
50068,3,"s",1000,2,500,2012,"HBI"
50068,4,"w",1000,2,500,2012,"HBI"
50069,1,"n",1000,1,262,2011,"HBI"
50069,2,"o",1000,1,98,2011,"HBI"
50069,3,"s",1000,1,97,2011,"HBI"
50069,4,"w",1000,1,450,2011,"HBI"
50070,1,"n",1000,1,38,2011,"HBI"
50070,2,"o",1000,1,125,2011,"HBI"
50070,3,"s",1000,1,380,2011,"HBI"
50070,4,"w",1000,1,356,2011,"HBI"
50071,1,"n",1000,1,170,2012,"HBI"
50071,2,"o",1000,1,55,2012,"HBI"
50071,3,"s",1000,1,110,2012,"HBI"
50071,4,"w",1000,1,140,2012,"HBI"
50072,1,"n",1000,1,228,2012,"HBI"
50072,2,"o",1000,2,500,2012,"HBI"
50072,3,"s",1000,1,500,2012,"HBI"
50072,4,"w",1000,1,115,2012,"HBI"
50073,1,"n",1000,1,407,2012,"HBI"
50073,2,"o",1000,1,315,2012,"HBI"
50073,3,"s",1000,1,458,2012,"HBI"
50073,4,"w",1000,1,380,2012,"HBI"
50074,1,"n",1000,2,500,2011,"HBI"
50074,2,"o",1000,2,500,2011,"HBI"
50074,3,"s",1000,2,500,2011,"HBI"
50074,4,"w",1000,2,500,2011,"HBI"
50075,1,"n",1000,1,190,2011,"HBI"
50075,2,"o",1000,1,500,2011,"HBI"
50075,3,"s",1000,1,390,2011,"HBI"
