"bfhnr","inventur","erhebjahr","horinr","ot","ut","horizont","humus","kalk","oxid","oxid_anteil","red","red_anteil","gefuege_form","gefuege_groesse","pedogen","wurzelintfein","wurzelintgrob","wurzel_verteil","humositaet","bodenart","grus","kies","stein","schichtung","gestein1","gestein2","gestein3","stratigrafie"
10022,2,2007,5,55,75,"Sw2","h0","c0","eh","f2","r","f2","sub","gre3","-1","Wf2","Wg1","u","-2","Slu",0,6,1,969,-2,-2,-2,"w,,Lg"
10022,2,2007,6,75,90,"Sd","h0","c0","eh","f5","r","f3","pol","gre4","-1","Wf1","Wg0","u","-2","Lt2",0,0,6,969,-2,-2,-2,"w,,Lg"
10022,2,2007,7,90,160,"Swd","h0","c0","eh","f4","rb","f2","pol","gra3","-1","Wf0","Wg0","u","-2","Sl4",0,6,6,969,-2,-2,-2,"w,,Lg"
10022,2,2007,8,160,200,"SC","h0","c3","eh","f3","rb","f3","pol","gre3","-1","Wf0","Wg0","u","-2","Ls3",0,6,6,831,-2,-2,-2,"w,,Lg"
10023,2,2007,1,0,9,"Ah","h4","c0","e0","-2","r0","-2","koh","gre2","Hu","Wf4","Wg1","u","-2","Su3",0,0,6,965,928,-2,-2,"WA,,Lg"
10023,2,2007,2,9,30,"Ahe","h2","c0","e0","-2","r0","-2","koh","gre2","Sgb","Wf1","Wg1","u","-2","fSms",0,0,6,965,928,-2,-2,"WA,,Lg"
10023,2,2007,3,30,36,"Bhs","h2","c0","eh","f1","rb","f8","sub","gre4","-1","Wf2","Wg0","u","-2","Su2",0,0,17.5,965,928,-2,-2,"WA,,Lg"
10023,2,2007,4,36,60,"BsSw","h2","c0","ed","f2","r0","-2","kit","gre5","-1","Wf1","Wg0","u","-2","Sl3",0,1,17.5,969,-2,-2,-2,"WA,,Lg"
10023,2,2007,5,60,110,"Swd","h0","c0","eo","f2","rg","f3","sub","gre3","-1","Wf1","Wg0","u","-2","Sl4",0,1,17.5,969,-2,-2,-2,"WA,,Lg"
10023,2,2007,6,110,160,"Sdw","h0","c0","eo","f2","rg","f3","sub","gre3","-1","Wf0","Wg0","-2","-2","Sl4",0,6,6,969,-2,-2,-2,"WA,,Lg"
10023,2,2007,7,160,190,"Sd","h0","c0","eo","f2","rg","f3","pol","gre4","-1","Wf0","Wg0","-2","-2","Lts",0,1,17.5,969,-2,-2,-2,"WA,,Lg"
10023,2,2007,8,190,220,"CSd","h0","c0","eo","f2","rg","f3","koh","gre3","-1","Wf0","Wg0","-2","-2","Ls4",0,6,17.5,969,-2,-2,-2,"WA,,Lg"
10024,2,2006,1,0,8,"Aeh","h4","c0","e0","-2","r0","-2","kru","gre3","Hu;Sgb","Wf4","Wg2","u","-2","fSms",0,1,1,969,-2,-2,-2,"WA,,gf"
10024,2,2006,2,8,28,"Ahe","h2","c0","e0","-2","r0","-2","kru","gre2","Hu;Sgb","Wf3","Wg2","u","-2","Su2",0,1,6,969,-2,-2,-2,"WA,,gf"
10024,2,2006,3,28,39,"Ae","h1","c0","e0","-2","r0","-2","ein","gre2","Sgb","Wf2","Wg1","u","-2","Su2",0,1,6,969,-2,-2,-2,"WA,,gf"
10024,2,2006,4,39,59,"Bsh","h4","c0","eh","f3","r0","-2","kru","gre3","Hu","Wf5","Wg3","u","-2","Su3",0,1,6,969,-2,-2,-2,"WA,,gf"
10024,2,2006,5,59,79,"SwBvs","h2","c0","ed","f3","r0","-2","kit","gre3","-1","Wf3","Wg1","u","-2","Su3",0,6,17.5,969,-2,-2,-2,"WA,,gf"
10024,2,2006,6,79,130,"Sw1","h0","c0","eo","f3","r0","-2","kit","gre2","-1","Wf1","Wg0","u","-2","Su3",0,6,1,969,-2,-2,-2,"WA,,gf"
10024,2,2006,7,130,200,"Sw2","h0","c0","eh","f3","rg","f1","kit","gre2","-1","Wf1","Wg0","u","-2","Su4",0,1,1,969,-2,-2,-2,"WA,,gf"
10025,2,2007,1,0,5,"Aeh","h4","c0","e0","-2","r0","-2","kru","gre2","Hu","Wf4","Wg2","u","-2","fS",0,1,6,969,-2,-2,-2,",,fl/Li,Ml,g/M"
10025,2,2007,2,5,14,"Ae","h1","c0","e0","-2","r0","-2","ein","gre2","Sgb","Wf1","Wg1","u","-2","Su2",0,6,6,969,-2,-2,-2,",,fl/Li,Ml,g/M"
10025,2,2007,3,14,21,"Bsh","h3","c0","e0","-2","r0","-2","kit","gre2","Hu","Wf4","Wg2","u","-2","Su2",0,6,6,969,-2,-2,-2,",,fl/Li,Ml,g/M"
10025,2,2007,4,21,26,"Bs","h1","c0","e0","-2","r0","-2","sub","gre4","-1","Wf3","Wg0","u","-2","Su2",0,6,6,969,-2,-2,-2,",,fl/Li,Ml,g/M"
10025,2,2007,5,26,32,"Bsv","h0","c0","e0","-2","r0","-2","sub","gre4","-1","Wf2","Wg0","u","-2","Sl2",0,6,6,969,-2,-2,-2,",,fl/Li,Ml,g/M"
10025,2,2007,6,32,60,"Sw","h0","c0","eh","f2","r0","-2","sub","gre4","-1","Wf2","Wg0","u","-2","Sl3",0,1,17.5,969,-2,-2,-2,",,fl/Li,Ml,g/M"
10025,2,2007,7,60,82,"II Sd","h0","c0","eh","f3","r0","-2","pol","gre4","-1","Wf1","Wg0","u","-2","Ls3",0,6,6,969,-2,-2,-2,",,fl/Li,Ml,g/M"
10025,2,2007,8,82,126,"III SwdCv","h0","c0","eh","f5","r0","-2","sub","gre5","-1","Wf0","Wg0","u","-2","Sl3",0,1,0,928,-2,-2,-2,",,fl/Li,Ml,g/M"
10025,2,2007,9,126,210,"III SdwCv","h0","c0","eh","f2","r0","-2","ein","gre2","-1","Wf0","Wg0","u","-2","Su3",0,1,0,928,-2,-2,-2,",,fl/Li,Ml,g/M"
10026,2,2007,1,0,12,"Aa","h7","c0","e0","-2","r0","-2","kru","gre3","-1","Wf4","Wg0","u","H3","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10026,2,2007,2,12,27,"nH1","h7","c0","e0","-2","r0","-2","-2","-2","-1","Wf2","Wg0","u","H3","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10026,2,2007,3,27,55,"nH2","h7","c0","e0","-2","r0","-2","-2-","-2","-1","Wf1","Wg0","u","H2","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10026,2,2007,4,55,90,"nH3","h7","c0","e0","-2","r0","-2","-2","-2","-1","Wf1","Wg0","u","H2","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10026,2,2007,5,90,175,"nH4","h7","c0","e0","-2","r0","-2","-2","-2","-1","Wf1","Wg0","u","H2","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10026,2,2007,6,175,200,"nH5","h7","c0","e0","-2","r0","-2","-2","-2","-1","Wf1","Wg0","u","H2","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10027,2,2006,1,0,3,"Ah","h5","c0","e0","-2","r0","-2","kru","gre3","Hu","Wf4","Wg1","u","-2","Uls",0,1,0,969,-2,-2,-2,"w,,Lg"
10027,2,2006,2,3,17,"Bhv","h3","c0","e0","-2","r0","-2","sub","gre2","Hu","Wf4","Wg1","u","-2","Uls",0,6,0,969,-2,-2,-2,"w,,Lg"
10027,2,2006,3,17,40,"Bv","h2","c0","e0","-2","r0","-2","sub","gre3","Hu","Wf4","Wg2","u","-2","Ls2",0,17.5,17.5,969,-2,-2,-2,"w,,Lg"
10027,2,2006,4,40,63,"BvSw","h1","c0","eh","f2","r0","-2","sub","gre3","-1","Wf3","Wg3","u","-2","Ls3",0,17.5,17.5,969,-2,-2,-2,"w,,Lg"
10027,2,2006,5,63,90,"Sd1","h0","c0","eh","f3","rg","f3","sub","gre5","-1","Wf2","Wg1","u","-2","Lts",0,17.5,17.5,969,-2,-2,-2,"w,,Lg"
10027,2,2006,6,90,118,"Sd2","h0","c3","eh","f3","rg","f4","koh","gre5","-1","Wf1","Wg1","u","-2","Lt2",0,6,17.5,831,-2,-2,-2,"w,,Lg"
10027,2,2006,7,118,171,"CcSd","h0","c4","eh","f3","rg","f3","koh","gre5","-1","Wf0","Wg0","u","-2","Lt2",0,6,6,831,-2,-2,-2,"w,,Lg"
10027,2,2006,8,171,200,"SdCc","h0","c5","eh","f2","rg","f2","koh","gre5","-1","Wf0","Wg0","u","-2","Lt3",0,6,6,831,-2,-2,-2,"w,,Lg"
10028,2,2006,1,0,7,"Ah","h5","c0","e0","-2","r0","-2","kru","gre2","-1","Wf4","Wg2","u","-2","Ut2",0,0,0,969,-2,-2,-2,"w,U,g"
10028,2,2006,2,7,17,"AhSd","h3","c0","eo","f1","r0","-2","sub","gre2","-1","Wf4","Wg2","u","-2","Lt2",0,1,0,969,-2,-2,-2,"w,U,g"
10028,2,2006,3,17,35,"Bhv","h3","c0","e0","-2","r0","-2","pol","gre4","-1","Wf3","Wg2","u","-2","Ut3",0,1,0,969,-2,-2,-2,"w,U,g"
10028,2,2006,4,35,56,"SwBv","h1","c0","e0","-2","r0","-2","sub","gre3","-1","Wf2","Wg2","u","-2","Ut3",0,0,0,969,-2,-2,-2,"w,U,g"
10028,2,2006,5,56,103,"BvSd","h0","c0","eo","f1","r","f2","pol","gre3","-1","Wf1","Wg1","u","-2","Ut3",0,6,0,969,-2,-2,-2,"w,U,g"
10028,2,2006,6,103,200,"Cv","h0","c2","eo","f1","r","f2","koh","gre3","-1","Wf0","Wg0","u","-2","Ut2",0,0,0,831,-2,-2,-2,"w,U,g"
10029,2,2006,1,0,14,"nAa","h7","c0","e0","-2","r0","-2","kru","gre2","-1","Wf3","Wg1","u","H8","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10029,2,2006,2,14,35,"nH","h7","c0","e0","-2","r0","-2","klu","gre5","-1","Wf2","Wg1","u","H8","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10029,2,2006,3,35,58,"nHf","h5","c3","e0","-2","rt","f2","koh","gre1","-1","Wf1","Wg1","u","H6","Hnb",0,0,0,1012,-2,-2,-2,",Hn"
10029,2,2006,4,58,82,"II Gr1","h0","c4","e0","-2","rg","f6","koh","gre1","-1","Wf1","Wg1","u","-2","Slu",0,0,0,831,-2,-2,-2,",Hn"
10029,2,2006,5,82,200,"III Gr2","h0","c5","e0","-2","rg","f6","koh","gre1","-1","Wf1","Wg1","u","-2","Ts2",0,0,0,831,-2,-2,-2,",Hn"
10030,2,2007,1,0,7,"Ah","h4","c0","e0","-2","r0","-2","kru","gre2","-1","Wf4","Wg2","u","-2","Slu",0,1,1,969,-2,-2,-2,"WA,,gf/WA,,Lg"
10030,2,2007,2,7,28,"Aeh","h3","c0","eh","f1","r0","-2","kru","gre2","-1","Wf5","Wg2","u","-2","Slu",0,1,6,969,-2,-2,-2,"WA,,gf/WA,,Lg"
10030,2,2007,3,28,40,"Sw","h1","c1","ed","f4","rg","f4","pol","gre4","-1","Wf3","Wg1","u","-2","Ls3",0,6,6,831,-2,-2,-2,"WA,,gf/WA,,Lg"
10030,2,2007,4,40,80,"Swd","h0","c2","ed","f3","rg","f5","pol","gre4","-1","Wf3","Wg1","u","-2","Lts",0,6,6,831,-2,-2,-2,"WA,,gf/WA,,Lg"
10030,2,2007,5,80,138,"Srd","h0","c2","eo","f3","rg","f3","koh","gre5","-1","Wf2","Wg1","u","-2","Ts2",0,1,1,831,-2,-2,-2,"WA,,gf/WA,,Lg"
10030,2,2007,6,138,190,"SdCc","h0","c4","eh","f3","rg","f3","koh","gre5","-1","Wf1","Wg1","u","-2","Ts2",0,1,1,831,-2,-2,-2,"WA,,gf/WA,,Lg"
10030,2,2007,7,190,230,"II fGhr","h3","c4","eh","f1","rg","f2","koh","gre5","-1","Wf0","Wg0","u","-2","Ts2",0,1,1,822,-2,-2,-2,"WA,,gf/WA,,Lg"
10031,2,2006,1,0,5,"Ah","h5","c0","e0","-2","r0","-2","kru","gre2","-1","Wf3","Wg1","u","-2","Lu",0,1,0,969,-2,-2,-2,"w,,Lg"
10031,2,2006,2,5,25,"Bhv","h4","c0","e0","-2","r0","-2","sub","gre3","-1","Wf5","Wg1","u","-2","Lu",0,6,0,969,-2,-2,-2,"w,,Lg"
10031,2,2006,3,25,45,"Sdw","h1","c0","eh","f2","r0","-2","sub","gre3","-1","Wf3","Wg1","u","-2","Lt2",0,17.5,0,969,-2,-2,-2,"w,,Lg"
10031,2,2006,4,45,60,"Swd","h0","c1","eh","f3","rg","f2","sub","gre3","-1","Wf2","Wg1","u","-2","Lt2",0,17.5,0,831,-2,-2,-2,"w,,Lg"
10031,2,2006,5,60,90,"Sd","h0","c3","eh","f3","rg","f3","pol","gre3","-1","Wf2","Wg1","u","-2","Lt2",0,6,0,831,-2,-2,-2,"w,,Lg"
10031,2,2006,6,90,200,"cCv","h0","c4","eh","f1","r0","-2","pol","gre4","-1","Wf1","Wg1","u","-2","Lt3",0,6,6,831,-2,-2,-2,"w,,Lg"
10032,2,2006,1,0,23,"Ah","h4","c0","e0","-2","r0","-2","pol","gre4","Hu","Wf4","Wg1","u","-2","Ls2",0,6,0,965,969,-2,-2,"w,,Lg/,Fkm"
10032,2,2006,2,23,41,"AhSew","h1","c0","ed","f3","rg","f3","sub","gre3","-1","Wf2","Wg1","u","-2","Ls2",0,6,6,965,969,-2,-2,"w,,Lg/,Fkm"
10032,2,2006,3,41,52,"fAhGo1","h3","c0","e0","-2","r0","-2","sub","gre3","Hu","Wf2","Wg1","u","-2","Ls2",0,6,0,965,969,-2,-2,"w,,Lg/,Fkm"
10032,2,2006,4,52,76,"fAhGo2","h6","c1","e0","-2","r0","-2","sub","gre3","Hu","Wf3","Wg1","u","-2","Tu3",0,1,1,965,831,-2,-2,"w,,Lg/,Fkm"
10032,2,2006,5,76,107,"fGor","h1","c2","eh","f2","r0","-2","pol","gre4","-1","Wf2","Wg1","u","-2","Lt3",0,1,0,965,831,-2,-2,"w,,Lg/,Fkm"
10032,2,2006,6,107,131,"II F1","h0","c4","e0","-2","r0","-2","koh","gre5","-1","Wf0","Wg0","u","-2","Fmk",0,0,0,824,-2,-2,-2,"w,,Lg/,Fkm"
10032,2,2006,7,131,176,"II F2","h0","c4","e0","-2","r0","-2","koh","gre5","-1","Wf0","Wg0","u","-2","Fmu",0,0,0,824,-2,-2,-2,"w,,Lg/,Fkm"
10032,2,2006,8,176,191,"II F3","h0","c4","e0","-2","r0","-2","pla","gre3","-1","Wf0","Wg0","u","-2","Fhh",0,0,0,824,-2,-2,-2,"w,,Lg/,Fkm"
10032,2,2006,9,191,200,"II F4","h0","c4","e0","-2","r0","-2","koh","gre5","-1","Wf0","Wg0","u","-2","Fmu",0,0,0,824,-2,-2,-2,"w,,Lg/,Fkm"
10033,2,2007,1,0,31,"RBsAhe","h3","c0","e0","-2","r0","-2","ein","gre1","Sgb","Wf3","Wg1","u","-2","mSfs",0,0,0,941,928,-2,-2,"w,,s"
10033,2,2007,2,31,38,"Ahe","h1","c0","e0","-2","r0","-2","ein","gre1","Sgb","Wf1","Wg1","u","-2","mSfs",0,0,0,928,-2,-2,-2,"w,,s"
10033,2,2007,3,38,50,"Bsh","h2","c0","eh","f2","r0","-2","kit","gre2","-1","Wf2","Wg1","u","-2","mSfs",0,0,0,928,-2,-2,-2,"w,,s"
10033,2,2007,4,50,75,"fGoBs","h1","c0","eo","f3","r0","-2","koh","gre2","-1","Wf2","Wg1","u","-2","mSfs",0,0,0,928,-2,-2,-2,"w,,s"
10033,2,2007,5,75,111,"fGo","h0","c0","ed","f5","r0","-2","koh","gre2","-1","Wf2","Wg1","u","-2","mSfs",0,0,0,928,-2,-2,-2,"w,,s"
10033,2,2007,6,111,160,"fGor1","h1","c0","ed","f3","rg","f2","ein","gre1","-1","Wf1","Wg2","u","-2","mSfs",0,6,6,928,-2,-2,-2,"w,,s"
10033,2,2007,7,160,190,"fGor2","h0","c0","ed","f3","r0","-2","ein","gre1","-1","Wf0","Wg0","u","-2","mSfs",0,6,0,928,-2,-2,-2,"w,,s"
10033,2,2007,8,190,220,"fGr","h0","c0","e0","-2","r0","-2","ein","gre1","-1","Wf0","Wg0","u","-2","mSfs",0,6,0,928,-2,-2,-2,"w,,s"
10034,2,2006,1,0,7,"Ah","h5","c0","e0","-2","r0","-2","kru","gre2","Hu","Wf5","Wg2","u","-2","Su4",0,6,1,969,-2,-2,-2,"w,,Lg"
10034,2,2006,2,7,25,"AhBv","h3","c0","e0","-2","r0","-2","sub","gre3","Hu","Wf2","Wg1","u","-2","Sl3",0,6,6,969,-2,-2,-2,"w,,Lg"
10034,2,2006,3,25,45,"Bv","h1","c0","e0","-2","r0","-2","sub","gre3","Hu","Wf4","Wg1","u","-2","Sl3",0,17.5,1,969,-2,-2,-2,"w,,Lg"
10034,2,2006,4,45,55,"Sw","h1","c0","e0","-2","r0","-2","sub","gre4","Hu","Wf5","Wg2","u","-2","Sl2",0,17.5,1,969,-2,-2,-2,"w,,Lg"
10034,2,2006,5,55,79,"Swd","h0","c0","eo","f2","r0","-2","koh","gre4","-1","Wf3","Wg1","u","-2","Sl2",0,37.5,17.5,969,-2,-2,-2,"w,,Lg"
10034,2,2006,6,79,120,"Sd","h0","c2","eh","f2","rg","f3","sub","gre3","-1","Wf2","Wg1","u","-2","Ls3",0,6,6,831,-2,-2,-2,"w,,Lg"
10034,2,2006,7,120,151,"CSd","h0","c3","eh","f2","rg","f3","sub","gre3","-1","Wf0","Wg0","u","-2","Ls3",0,6,0,831,-2,-2,-2,"w,,Lg"
10034,2,2006,8,151,200,"cCSd","h0","c4","eh","f2","rg","f3","koh","gre5","-1","Wf0","Wg0","u","-2","Ls3",0,6,0,831,-2,-2,-2,"w,,Lg"
10035,2,NA,1,0,10,"jYAh1","h4","c4","e0","-2","r0","-2","kru","gre2","-1","Wf5","Wg1","u","-2","Sl3",0,17.5,17.5,899,-2,-2,-2,",,Y"
10035,2,NA,2,10,24,"jYAh2","h3","c4","e0","-2","r0","-2","sub","gre4","-1","Wf3","Wg1","u","-2","Sl2",0,17.5,17.5,899,-2,-2,-2,",,Y"
10035,2,NA,3,24,53,"jYBvCv","h1","c4","e0","-2","r0","-2","sub","gre3","Ko","Wf3","Wg1","u","-2","Sl3",0,17.5,17.5,899,-2,-2,-2,",,Y"
10035,2,NA,4,53,95,"jYCv1","h0","c4","e0","-2","r0","-2","kru","gre2","Ko","Wf2","Wg2","u","-2","Sl2",0,37.5,17.5,899,-2,-2,-2,",,Y"
10035,2,NA,5,95,200,"jYCv2","h0","c4","ed","f1","r0","-2","koh","gre3","-1","Wf1","Wg1","u","-2","Lt2",0,1,1,899,-2,-2,-2,",,Y"
10036,2,2007,1,0,3,"Aeh","h4","c0","e0","-2","r0","-2","kru","gre2","-1","Wf3","Wg2","u","-2","Sl2",0,6,1,963,-2,-2,-2,"w,S,gf"
10036,2,2007,2,3,31,"Ah","h3","c1","e0","-2","r0","-2","kru","gre3","-1","Wf3","Wg2","u","-2","Sl2",0,6,6,863,-2,-2,-2,"w,S,gf"
10036,2,2007,3,31,60,"Bv1","h2","c2","e0","-2","r0","-2","ein","gre2","-1","Wf2","Wg2","u","-2","Sl2",0,17.5,6,863,-2,-2,-2,"w,S,gf"
10036,2,2007,4,60,98,"Bv2","h0","c3","e0","-2","r0","-2","ein","gre2","-1","Wf2","Wg1","u","-2","Sl2",0,17.5,17.5,863,-2,-2,-2,"w,S,gf"
10036,2,2007,5,98,154,"Cv","h0","c3","e0","-2","r0","-2","ein","gre2","-1","Wf2","Wg0","u","-2","Sl2",0,17.5,17.5,863,-2,-2,-2,"w,S,gf"
10036,2,2007,6,154,200,"Cc","h0","c3","e0","-2","r0","-2","ein","gre1","-1","Wf1","Wg0","u","-2","gS",0,37.5,37.5,863,-2,-2,-2,"w,S,gf"
10037,2,2007,1,0,7,"Ah1","h5","c0","e0","-2","r0","-2","kru","gre2","-1","Wf3","Wg2","u","-2","Sl3",0,0,0,969,-1,-1,-1,"w,,Lg"
10037,2,2007,2,7,17,"Ah2","h4","c0","e0","-2","r0","-2","sub","gre3","-1","Wf3","Wg2","u","-2","Sl3",0,0,0,969,-1,-1,-1,"w,,Lg"
10037,2,2007,3,17,26,"Bsh","h3","c0","e0","-2","r0","-2","sub","gre4","-1","Wf3","Wg1","u","-2","Sl3",0,0,0,969,-1,-1,-1,"w,,Lg"
10037,2,2007,4,26,37,"Bhv","h2","c0","e0","-2","r0","-2","sub","gre4","-1","Wf3","Wg1","u","-2","Sl3",0,1,1,969,-1,-1,-1,"w,,Lg"
10037,2,2007,5,37,74,"Sw","h1","c0","eo","f3","r","f2","pol","gre4","-1","Wf1","Wg1","u","-2","Ls3",0,1,1,969,-1,-1,-1,"w,,Lg"
10037,2,2007,6,74,105,"Sd","h0","c0","eo","f3","r","f2","pol","gre4","-1","Wf1","Wg1","u","-2","Ls3",0,1,1,969,-1,-1,-1,"w,,Lg"
10037,2,2007,7,105,155,"CSd","h0","c0","eo","f2","rt","f4","koh","gre3","-1","Wf0","Wg0","u","-2","Lt2",0,1,1,969,-1,-1,-1,"w,,Lg"
10037,2,2007,8,155,200,"CSw","h0","c2","ed","f3","r0","-2","koh","gre3","-1","Wf0","Wg0","u","-2","Lt3",0,1,1,831,-1,-1,-1,"w,,Lg"
10038,2,2007,1,0,11,"Aeh","h5","c0","e0","-2","r0","-2","kru","gre2","Sgb;Hu","Wf2","Wg2","u","-2","fS",0,0,0,969,-2,-2,-2,"ds/dg"
10038,2,2007,2,11,18,"Ae","h1","c0","e0","-2","r0","-2","ein","gre2","Sgb","Wf1","Wg1","u","-2","fS",0,0,0,969,-2,-2,-2,"ds/dg"
10038,2,2007,3,18,32,"Ahe","h3","c0","e0","-2","r0","-2","ein","gre2","Sgb;Hu","Wf2","Wg1","u","-2","mSfs",0,0,0,969,-2,-2,-2,"ds/dg"
10038,2,2007,4,32,68,"Bsh","h4","c0","e0","-2","r0","-2","kit","gre3","Hu;Oe","Wf2","Wg2","u","-2","mSfs",0,1,1,969,-2,-2,-2,"ds/dg"
10038,2,2007,5,68,100,"Bhs","h3","c0","e0","-2","r0","-2","kit","gre1","Hu;Oe","Wf1","Wg1","u","-2","mSfs",0,1,6,969,-2,-2,-2,"ds/dg"
10038,2,2007,6,100,155,"GoBs","h1","c0","ed","f1","rs","f1","ein","gre1","-1","Wf1","Wg1","u","-2","mSgs",0,37.5,17.5,969,-2,-2,-2,"ds/dg"
10038,2,2007,7,155,190,"Gro","h0","c0","ed","f2","rs","f2","ein","gre1","-1","Wf0","Wg0","u","-2","mS",0,6,0,969,-2,-2,-2,"ds/dg"
10038,2,2007,8,190,220,"II CGor","h0","c0","ed","f3","rb","f5","koh","gre1","-1","Wf0","Wg0","u","-2","Sl2",0,6,0,969,-2,-2,-2,"ds/dg"
10039,2,2006,1,0,7,"Ah","h5","c0","e0","-2","r0","-2","sub","gre3","-1","Wf3","Wg3","u","-2","Sl4",0,0,0,969,-2,-2,-2,"dm"
10039,2,2006,2,7,20,"SdwBhs","h4","c0","e0","-2","r0","-2","sub","gre3","-1","Wf4","Wg2","u","-2","Sl3",0,0,0,969,-2,-2,-2,"dm"
10039,2,2006,3,20,38,"AlSw","h2","c0","eh","f3","r","f1","sub","gre3","-1","Wf3","Wg3","u","-2","Sl4",0,6,6,969,-2,-2,-2,"dm"
10039,2,2006,4,38,61,"BtSd","h1","c0","eh","f3","r0","-2","pri","gre4","-1","Wf2","Wg1","u","-2","Ls3",0,6,6,969,-2,-2,-2,"dm"
10039,2,2006,5,61,93,"Sd","h1","c0","ed","f4","r0","-2","sub","gre3","-1","Wf1","Wg1","u","-2","Ls3",0,6,1,969,-2,-2,-2,"dm"
10039,2,2006,6,93,157,"CSdw","h0","c0","eh","f3","r","f2","koh","gre1","-1","Wf0","Wg0","u","-2","Lt2",0,1,1,969,-2,-2,-2,"dm"
10039,2,2006,7,157,200,"SdCc","h0","c3","ed","f2","r","f1","koh","gre1","-1","Wf0","Wg0","u","-2","Lt3",0,1,0,831,-2,-2,-2,"dm"
10040,2,2007,1,0,32,"rAp","h4","c0","e0","-2","r0","-2","ein","gre1","Hu;Sgb","Wf2","Wg1","u","-2","mSfs",0,1,1,969,-2,-2,-2,"∂ sa"
10040,2,2007,2,32,58,"Bsh","h3","c0","e0","-2","r0","-2","kit","gre3","Hu;Sgb;Oe","Wf1","Wg1","u","-2","mSgs",0,6,1,969,-2,-2,-2,"∂ sa"
10040,2,2007,3,58,73,"Bhs","h3","c0","e0","-2","r0","-2","kit","gre3","HuOe","Wf2","Wg0","u","-2","mSgs",0,6,1,969,-2,-2,-2,"∂ sa"
10040,2,2007,4,73,89,"Go","h2","c0","ed","f3","r0","-2","kit","gre4","Hu;Oe","Wf1","Wg0","u","-2","mSgs",0,6,17.5,969,-2,-2,-2,"∂ sa"
10040,2,2007,5,89,200,"Gor","h0","c2","ed","f2","rb","f5","kit","gre4","-1","Wf0","Wg0","u","-2","mSgs",0,6,1,829,-2,-2,-2,"∂ sa"
10042,2,2006,1,0,4,"Ahe","h2","c0","e0","-2","r0","-2","ein","gre1","Hu","Wf3","Wg1","u","-2","mSfs",0,0,0,941,-2,-2,-2,"Soj/Sa,gf,Sg"
10042,2,2006,2,4,63,"R","h3","c0","e0","-2","r0","-2","ein","gre1","Hu","Wf3","Wg1","u","-2","mSfs",0,1,0,941,-2,-2,-2,"Soj/Sa,gf,Sg"
10042,2,2006,3,63,88,"SwBs","h1","c0","e0","-2","r0","-2","ein","gre1","-1","Wf1","Wg2","u","-2","fSms",0,0,0,928,-2,-2,-2,"Soj/Sa,gf,Sg"
10042,2,2006,4,88,152,"II CvSw","h0","c0","e0","-2","r0","-2","ein","gre1","-1","Wf1","Wg1","u","-2","Su2",0,6,0,928,-2,-2,-2,"Soj/Sa,gf,Sg"
10042,2,2006,5,152,200,"III CvSd","h0","c0","e0","-2","r0","-2","koh","gre1","-1","Wf0","Wg0","u","-2","Ls4",0,6,0,931,-2,-2,-2,"Soj/Sa,gf,Sg"
10043,2,2006,1,0,3,"Aeh","h4","c0","e0","-2","r0","-2","kru","gre2","-1","Wf2","Wg1","u","-2","Sl2",0,0,0,965,969,-2,-2,"s,,gf"
10043,2,2006,2,3,10,"Bhs","h2","c0","e0","-2","r0","-2","sub","gre3","-1","Wf2","Wg1","u","-2","Sl2",0,6,6,965,969,-2,-2,"s,,gf"
10043,2,2006,3,10,49,"Bv1","h1","c0","e0","-2","r0","-2","sub","gre4","-1","Wf5","Wg4","s","-2","Sl3",0,6,17.5,965,969,-2,-2,"s,,gf"
10043,2,2006,4,49,77,"Bv2","h0","c0","e","f1","r0","-2","sub","gre3","-1","Wf1","Wg1","u","-2","Sl2",0,1,6,965,969,-2,-2,"s,,gf"
10043,2,2006,5,77,100,"II SwdBv","h0","c0","eh","f3","r0","-2","sub","gre3","-1","Wf1","Wg1","u","-2","Su3",0,0,0,928,-2,-2,-2,"s,,gf"
10043,2,2006,6,100,205,"II SwdCv","h0","c0","eh","f4","r0","-2","sub","gre2","-1","Wf0","Wg0","u","-2","Su3",0,0,0,928,-2,-2,-2,"s,,gf"
20001,2,2007,1,0,10,"Aeh","h4","c0","e0","-2","r0","-2","kru","gre1","Sgb","Wf4","Wg2","u","-2","Sl2",0,1,0,969,-2,-2,-2,"D,,Lg"
20001,2,2007,2,10,33,"SwAh","h2","c0","ed","f2","r0","-2","kru","gre2","M;Sgb","Wf3","Wg1","u","-2","Ls3",0,1,6,931,-2,-2,-2,"D,,Lg"
20001,2,2007,3,33,110,"IISwd","h0","c0","ed","f5","rb","f2","sub","gre4","-1","Wf1","Wg1","u","-2","Lts",0,6,6,931,-2,-2,-2,"D,,Lg"
20001,2,2007,4,110,220,"IISdw","h0","c0","eo","f3","rb","f3","koh","gra1","-1","Wf0","Wg0","-2","-2","Ls3",0,1,1,931,-2,-2,-2,"D,,Lg"
