"bund_nr","pk_nr","pk_aufnahme","pk_richtung","pk_dist","pk_maxdist","pk_anmerkung"
120031,2,1,"o",1000,459,NA
120032,2,1,"o",1000,255,NA
120033,2,2,"o",1000,-9,NA
120034,2,1,"o",1000,405,NA
120035,2,2,"o",1000,-9,NA
120036,2,2,"o",1000,-9,NA
120037,2,1,"o",1000,401,NA
120038,2,1,"o",1000,285,NA
120039,2,2,"o",1000,-9,NA
120040,2,2,"o",1000,-9,NA
120041,2,2,"o",1000,-9,NA
120042,2,2,"o",1000,-9,NA
120043,2,2,"o",1000,-9,NA
120044,2,1,"o",1000,391,NA
120045,2,1,"o",1000,432,NA
120046,2,2,"o",1000,-9,NA
120047,2,1,"o",1000,165,NA
120048,2,-1,"o",1000,-9,NA
120049,2,1,"o",1000,140,NA
120050,2,-1,"o",1000,-9,NA
120064,2,-1,"o",1000,-9,NA
120082,2,-1,"o",1000,-9,NA
120051,2,-1,"o",1000,-9,NA
120052,2,1,"o",1000,159,NA
120053,2,2,"o",1000,-9,NA
120054,2,1,"o",1000,371,NA
120055,2,2,"o",1000,-9,NA
120056,2,1,"o",1000,374,NA
120057,2,1,"o",1000,210,NA
120058,2,1,"o",1000,222,NA
120059,2,1,"o",1000,115,NA
120060,2,2,"o",1000,-9,NA
120061,2,1,"o",1000,484,NA
120062,2,1,"o",1000,144,NA
120063,2,1,"o",1000,380,NA
120065,2,2,"o",1000,-9,NA
120066,2,1,"o",1000,440,NA
120067,2,1,"o",1000,401,NA
120068,2,1,"o",1000,245,NA
120069,2,1,"o",1000,475,NA
120070,2,1,"o",1000,486,NA
120071,2,1,"o",1000,404,NA
120072,2,1,"o",1000,223,NA
120073,2,2,"o",1000,-9,NA
120074,2,1,"o",1000,497,NA
120075,2,1,"o",1000,451,NA
120076,2,2,"o",1000,-9,NA
120077,2,1,"o",1000,142,NA
120078,2,-1,"o",1000,-9,NA
120079,2,1,"o",1000,482,NA
120080,2,-1,"o",1000,-9,NA
120081,2,1,"o",1000,281,NA
120083,2,1,"o",1000,252,NA
120121,2,-1,"o",1000,-9,NA
120126,2,-1,"o",1000,-9,NA
120084,2,1,"o",1000,137,NA
120085,2,1,"o",1000,459,NA
120086,2,1,"o",1000,463,NA
120087,2,1,"o",1000,445,NA
120088,2,1,"o",1000,398,NA
120089,2,1,"o",1000,405,NA
120090,2,1,"o",1000,257,NA
120091,2,1,"o",1000,443,NA
120092,2,1,"o",1000,500,NA
120093,2,1,"o",1000,473,NA
120094,2,1,"o",1000,45,NA
120095,2,1,"o",1000,483,NA
120096,2,1,"o",1000,121,NA
120097,2,1,"o",1000,180,NA
120098,2,1,"o",1000,255,NA
120099,2,1,"o",1000,270,NA
120100,2,1,"o",1000,480,NA
120101,2,1,"o",1000,155,NA
120102,2,2,"o",1000,-9,NA
120103,2,1,"o",1000,483,NA
120104,2,1,"o",1000,469,NA
120105,2,1,"o",1000,416,NA
120106,2,1,"o",1000,278,NA
120107,2,1,"o",1000,482,NA
120108,2,2,"o",1000,-9,NA
120109,2,1,"o",1000,126,NA
120110,2,1,"o",1000,376,NA
120111,2,1,"o",1000,499,NA
120112,2,1,"o",1000,230,NA
120113,2,1,"o",1000,435,NA
120114,2,1,"o",1000,483,NA
120115,2,2,"o",1000,-9,NA
120116,2,2,"o",1000,-9,NA
120117,2,1,"o",1000,456,NA
120118,2,1,"o",1000,376,NA
120119,2,1,"o",1000,412,NA
120120,2,1,"o",1000,472,NA
120122,2,1,"o",1000,500,NA
120123,2,1,"o",1000,480,NA
120124,2,1,"o",1000,469,NA
120125,2,2,"o",1000,-9,NA
120127,2,2,"o",1000,-9,NA
120152,2,-1,"o",1000,-9,NA
120158,2,-1,"o",1000,-9,NA
120162,2,-1,"o",1000,-9,NA
120166,2,-1,"o",1000,-9,NA
120128,2,2,"o",1000,-9,NA
120129,2,2,"o",1000,-9,NA
120130,2,2,"o",1000,-9,NA
120131,2,1,"o",1000,373,NA
120132,2,1,"o",1000,400,NA
120133,2,1,"o",1000,158,NA
120134,2,2,"o",1000,-9,NA
120135,2,2,"o",1000,-9,NA
120136,2,1,"o",1000,59,NA
120137,2,2,"o",1000,-9,NA
120138,2,2,"o",1000,-9,NA
120139,2,1,"o",1000,238,NA
120140,2,1,"o",1000,497,NA
120141,2,1,"o",1000,484,NA
120142,2,1,"o",1000,325,NA
120143,2,2,"o",1000,-9,NA
120144,2,1,"o",1000,490,NA
120145,2,1,"o",1000,220,NA
120146,2,2,"o",1000,-9,NA
120147,2,1,"o",1000,230,NA
120148,2,1,"o",1000,310,NA
120149,2,1,"o",1000,163,NA
120150,2,1,"o",1000,283,NA
120151,2,1,"o",1000,170,NA
120153,2,2,"o",1000,-9,NA
120154,2,1,"o",1000,380,NA
120155,2,1,"o",1000,57,NA
120156,2,1,"o",1000,193,NA
120157,2,2,"o",1000,-9,NA
120159,2,1,"o",1000,463,NA
120160,2,2,"o",1000,-9,NA
120161,2,1,"o",1000,320,NA
120163,2,1,"o",1000,460,NA
120164,2,1,"o",1000,500,NA
120165,2,2,"o",1000,-9,NA
120167,2,1,"o",1000,129,NA
120168,2,1,"o",1000,478,NA
120169,2,1,"o",1000,275,NA
120170,2,2,"o",1000,-9,NA
120001,3,1,"s",1000,463,NA
120026,3,2,"s",1000,-9,NA
120023,3,-1,"s",1000,-9,NA
120002,3,1,"s",1000,435,NA
120003,3,1,"s",1000,435,NA
120005,3,-1,"s",1000,-9,NA
120006,3,1,"s",1000,445,NA
120007,3,2,"s",1000,-9,NA
120008,3,1,"s",1000,483,NA
120009,3,1,"s",1000,195,NA
120010,3,1,"s",1000,424,NA
120011,3,1,"s",1000,495,NA
120012,3,2,"s",1000,-9,NA
120013,3,1,"s",1000,372,NA
120014,3,1,"s",1000,487,NA
120015,3,1,"s",600,332,NA
120016,3,1,"s",1000,480,NA
120017,3,1,"s",1000,490,NA
120018,3,-1,"s",1000,-9,NA
120019,3,1,"s",1000,286,NA
120020,3,2,"s",1000,-9,NA
120021,3,1,"s",1000,174,NA
120022,3,1,"s",1000,367,NA
120024,3,1,"s",1000,246,NA
120025,3,1,"s",1000,469,NA
120027,3,1,"s",1000,498,NA
120028,3,2,"s",1000,-9,NA
120029,3,1,"s",1000,179,NA
120030,3,1,"s",1000,500,NA
120031,3,1,"s",1000,463,NA
120032,3,1,"s",1000,190,NA
120033,3,2,"s",1000,-9,NA
120034,3,2,"s",1000,-9,NA
120035,3,2,"s",1000,-9,NA
120036,3,1,"s",1000,128,NA
120037,3,1,"s",1000,466,NA
120038,3,1,"s",1000,411,NA
120039,3,1,"s",1000,276,NA
120040,3,1,"s",1000,257,NA
120041,3,2,"s",1000,-9,NA
120042,3,1,"s",1000,405,NA
120043,3,2,"s",1000,-9,NA
120044,3,1,"s",1000,443,NA
120045,3,1,"s",1000,453,NA
120046,3,2,"s",1000,-9,NA
120047,3,1,"s",1000,230,NA
120048,3,-1,"s",1000,-9,NA
120049,3,1,"s",1000,159,NA
120050,3,-1,"s",1000,-9,NA
120064,3,-1,"s",1000,-9,NA
120082,3,-1,"s",1000,-9,NA
120051,3,-1,"s",1000,-9,NA
120052,3,1,"s",1000,149,NA
120053,3,2,"s",1000,-9,NA
120054,3,1,"s",1000,418,NA
120055,3,2,"s",1000,-9,NA
120056,3,2,"s",1000,-9,NA
120057,3,1,"s",1000,385,NA
120058,3,1,"s",1000,127,NA
120059,3,1,"s",1000,94,NA
120060,3,2,"s",1000,-9,NA
120061,3,1,"s",1000,418,NA
120062,3,1,"s",1000,123,NA
120063,3,1,"s",1000,193,NA
120065,3,1,"s",1000,217,NA
120066,3,1,"s",1000,500,NA
120067,3,1,"s",1000,495,NA
120068,3,1,"s",1000,422,NA
120069,3,2,"s",1000,-9,NA
120070,3,2,"s",1000,-9,NA
120071,3,1,"s",1000,212,NA
120072,3,1,"s",1000,422,NA
120073,3,2,"s",1000,-9,NA
120074,3,1,"s",1000,317,NA
120075,3,1,"s",1000,376,NA
120076,3,1,"s",1000,405,NA
120077,3,1,"s",1000,248,NA
120078,3,-1,"s",1000,-9,NA
120079,3,2,"s",1000,-9,NA
120080,3,-1,"s",1000,-9,NA
120081,3,1,"s",1000,216,NA
120083,3,1,"s",1000,302,NA
120121,3,-1,"s",1000,-9,NA
120126,3,-1,"s",1000,-9,NA
120084,3,1,"s",1000,364,NA
120085,3,1,"s",1000,475,NA
120086,3,1,"s",1000,312,NA
120087,3,1,"s",1000,205,NA
120088,3,1,"s",1000,470,NA
120089,3,1,"s",1000,490,NA
120090,3,1,"s",1000,192,NA
120091,3,1,"s",1000,335,NA
120092,3,1,"s",1000,500,NA
120093,3,1,"s",1000,303,NA
120094,3,1,"s",1000,75,NA
120095,3,1,"s",1000,230,NA
120096,3,1,"s",1000,335,NA
120097,3,1,"s",1000,395,NA
120098,3,1,"s",1000,262,NA
120099,3,1,"s",1000,239,NA
120100,3,1,"s",1000,438,NA
120101,3,1,"s",1000,195,NA
120102,3,1,"s",1000,486,NA
120103,3,2,"s",1000,-9,NA
120104,3,2,"s",1000,-9,NA
120105,3,1,"s",1000,488,NA
120106,3,1,"s",1000,81,NA
120107,3,1,"s",1000,497,NA
120108,3,1,"s",1000,313,NA
120109,3,1,"s",1000,131,NA
120110,3,1,"s",1000,485,NA
120111,3,1,"s",1000,477,NA
120112,3,1,"s",1000,325,NA
120113,3,1,"s",1000,280,NA
120114,3,1,"s",1000,473,NA
120115,3,2,"s",1000,-9,NA
120116,3,2,"s",1000,-9,NA
120117,3,1,"s",1000,388,NA
120118,3,1,"s",1000,218,NA
120119,3,1,"s",1000,499,NA
120120,3,1,"s",1000,393,NA
120122,3,1,"s",1000,384,NA
120123,3,1,"s",1000,126,NA
120124,3,2,"s",1000,-9,NA
120125,3,2,"s",1000,-9,NA
120127,3,2,"s",1000,-9,NA
120152,3,-1,"s",1000,-9,NA
120158,3,-1,"s",1000,-9,NA
120162,3,-1,"s",1000,-9,NA
120166,3,-1,"s",1000,-9,NA
120128,3,1,"s",1000,311,NA
120129,3,2,"s",1000,-9,NA
120130,3,2,"s",1000,-9,NA
120131,3,1,"s",1000,272,NA
120132,3,2,"s",1000,-9,NA
120133,3,1,"s",1000,412,NA
120134,3,2,"s",1000,-9,NA
120135,3,2,"s",1000,-9,NA
120136,3,2,"s",1000,-9,NA
120137,3,1,"s",1000,401,NA
120138,3,2,"s",1000,-9,NA
120139,3,1,"s",1000,107,NA
120140,3,1,"s",1000,421,NA
120141,3,1,"s",1000,389,NA
120142,3,1,"s",1000,308,NA
120143,3,2,"s",1000,-9,NA
120144,3,1,"s",1000,490,NA
120145,3,1,"s",1000,197,NA
120146,3,2,"s",1000,-9,NA
120147,3,1,"s",1000,340,NA
120148,3,1,"s",1000,104,NA
120149,3,1,"s",1000,132,NA
120150,3,1,"s",1000,385,NA
120151,3,1,"s",1000,193,NA
120153,3,1,"s",1000,450,NA
120154,3,1,"s",1000,490,NA
120155,3,1,"s",1000,100,NA
120156,3,1,"s",1000,334,NA
120157,3,2,"s",1000,-9,NA
120159,3,1,"s",1000,190,NA
120160,3,1,"s",1000,430,NA
120161,3,1,"s",1000,372,NA
120163,3,1,"s",1000,262,NA
120164,3,1,"s",1000,470,NA
120165,3,2,"s",1000,-9,NA
120167,3,1,"s",1000,155,NA
120168,3,1,"s",1000,301,NA
120169,3,1,"s",1000,278,NA
120170,3,2,"s",1000,-9,NA
120001,4,1,"w",1000,108,NA
120026,4,1,"w",1000,293,NA
120023,4,-1,"w",1000,-9,NA
120002,4,1,"w",1000,460,NA
120003,4,1,"w",1000,317,NA
120005,4,-1,"w",1000,-9,NA
120006,4,1,"w",1000,405,NA
120007,4,2,"w",1000,-9,NA
120008,4,2,"w",1000,-9,NA
120009,4,1,"w",1000,269,NA
120010,4,1,"w",1000,449,NA
120011,4,1,"w",1000,390,NA
120012,4,2,"w",1000,-9,NA
120013,4,1,"w",1000,299,NA
120014,4,1,"w",1000,499,NA
120015,4,2,"w",1000,-9,NA
120016,4,1,"w",1000,424,NA
120017,4,1,"w",1000,323,NA
120018,4,-1,"w",1000,-9,NA
120019,4,2,"w",1000,-9,NA
120020,4,1,"w",1000,337,NA
120021,4,1,"w",1000,219,NA
120022,4,1,"w",1000,400,NA
120024,4,1,"w",1000,212,NA
120025,4,1,"w",1000,416,NA
120027,4,1,"w",1000,252,NA
120028,4,2,"w",1000,-9,NA
120029,4,1,"w",1000,213,NA
120030,4,1,"w",1000,447,NA
120031,4,1,"w",1000,469,NA
120032,4,1,"w",1000,247,NA
120033,4,2,"w",1000,-9,NA
120034,4,2,"w",1000,-9,NA
120035,4,2,"w",1000,-9,NA
120036,4,2,"w",1000,-9,NA
120037,4,1,"w",1000,366,NA
120038,4,2,"w",1000,-9,NA
120039,4,2,"w",1000,-9,NA
120040,4,1,"w",1000,493,NA
120041,4,2,"w",1000,-9,NA
120042,4,2,"w",1000,-9,NA
120043,4,2,"w",1000,-9,NA
120044,4,1,"w",1000,402,NA
120045,4,1,"w",1000,488,NA
120046,4,2,"w",1000,-9,NA
120047,4,1,"w",1000,198,NA
120048,4,-1,"w",1000,-9,NA
120049,4,1,"w",1000,117,NA
120050,4,-1,"w",1000,-9,NA
120064,4,-1,"w",1000,-9,NA
120082,4,-1,"w",1000,-9,NA
120051,4,-1,"w",1000,-9,NA
120052,4,1,"w",1000,201,NA
120053,4,2,"w",1000,-9,NA
120054,4,1,"w",1000,480,NA
120055,4,2,"w",1000,-9,NA
120056,4,1,"w",1000,344,NA
120057,4,1,"w",1000,47,NA
120058,4,1,"w",1000,167,NA
120059,4,1,"w",1000,86,NA
120060,4,1,"w",1000,365,NA
120061,4,1,"w",1000,427,NA
120062,4,1,"w",1000,250,NA
120063,4,1,"w",1000,357,NA
120065,4,2,"w",1000,-9,NA
120066,4,1,"w",1000,390,NA
120067,4,2,"w",1000,-9,NA
120068,4,1,"w",1000,150,NA
120069,4,2,"w",1000,-9,NA
120070,4,2,"w",1000,-9,NA
120071,4,1,"w",1000,328,NA
120072,4,1,"w",1000,171,NA
120073,4,1,"w",1000,407,NA
120074,4,1,"w",1000,462,NA
120075,4,1,"w",1000,465,NA
120076,4,1,"w",1000,379,NA
120077,4,1,"w",1000,128,NA
120078,4,-1,"w",1000,-9,NA
120079,4,1,"w",1000,456,NA
120080,4,-1,"w",1000,-9,NA
120081,4,1,"w",1000,430,NA
120083,4,1,"w",1000,47,NA
120121,4,-1,"w",1000,-9,NA
120126,4,-1,"w",1000,-9,NA
120084,4,1,"w",1000,230,NA
120085,4,1,"w",1000,237,NA
120086,4,1,"w",1000,242,NA
120087,4,2,"w",1000,-9,NA
120088,4,1,"w",1000,321,NA
120089,4,1,"w",1000,386,NA
120090,4,1,"w",1000,295,NA
120091,4,1,"w",1000,270,NA
120092,4,1,"w",1000,485,NA
120093,4,1,"w",1000,490,NA
120094,4,1,"w",1000,128,NA
120095,4,1,"w",1000,228,NA
120096,4,1,"w",1000,461,NA
120097,4,1,"w",1000,470,NA
120098,4,1,"w",1000,375,NA
120099,4,1,"w",1000,242,NA
120100,4,1,"w",1000,248,NA
120101,4,1,"w",1000,163,NA
120102,4,2,"w",1000,-9,NA
120103,4,1,"w",1000,348,NA
120104,4,2,"w",1000,-9,NA
120105,4,1,"w",1000,482,NA
120106,4,1,"w",1000,180,NA
120107,4,1,"w",1000,441,NA
120108,4,1,"w",1000,487,NA
120109,4,1,"w",1000,224,NA
120110,4,1,"w",1000,454,NA
120111,4,1,"w",1000,457,NA
120112,4,1,"w",1000,304,NA
120113,4,1,"w",1000,455,NA
120114,4,1,"w",1000,327,NA
120115,4,2,"w",1000,-9,NA
120116,4,2,"w",1000,-9,NA
120117,4,2,"w",1000,-9,NA
120118,4,1,"w",1000,440,NA
120119,4,1,"w",1000,341,NA
120120,4,1,"w",1000,451,NA
120122,4,1,"w",1000,375,NA
120123,4,1,"w",1000,495,NA
120124,4,2,"w",1000,-9,NA
120125,4,2,"w",1000,-9,NA
120127,4,2,"w",1000,-9,NA
120152,4,-1,"w",1000,-9,NA
120158,4,-1,"w",1000,-9,NA
120162,4,-1,"w",1000,-9,NA
120166,4,-1,"w",1000,-9,NA
120128,4,2,"w",1000,-9,NA
120129,4,2,"w",1000,-9,NA
120130,4,2,"w",1000,-9,NA
120131,4,1,"w",1000,475,NA
120132,4,2,"w",1000,-9,NA
120133,4,1,"w",1000,485,NA
120134,4,2,"w",1000,-9,NA
120135,4,2,"w",1000,-9,NA
120136,4,2,"w",1000,-9,NA
120137,4,1,"w",1000,344,NA
120138,4,2,"w",1000,-9,NA
120139,4,1,"w",1000,345,NA
120140,4,1,"w",1000,238,NA
120141,4,1,"w",1000,422,NA
120142,4,2,"w",1000,-9,NA
120143,4,2,"w",1000,-9,NA
120144,4,1,"w",1000,260,NA
120145,4,1,"w",1000,315,NA
120146,4,2,"w",1000,-9,NA
120147,4,1,"w",1000,240,NA
120148,4,1,"w",1000,151,NA
120149,4,1,"w",1000,209,NA
120150,4,1,"w",1000,153,NA
120151,4,1,"w",1000,152,NA
120153,4,1,"w",1000,249,NA
120154,4,1,"w",1000,343,NA
120155,4,1,"w",1000,130,NA
120156,4,1,"w",1000,205,NA
120157,4,2,"w",1000,-9,NA
120159,4,1,"w",1000,250,NA
120160,4,1,"w",1000,486,NA
120161,4,1,"w",1000,84,NA
120163,4,1,"w",1000,490,NA
120164,4,1,"w",600,500,NA
120165,4,2,"w",1000,-9,NA
120167,4,1,"w",1000,288,NA
120168,4,1,"w",600,498,NA
120169,4,1,"w",1000,415,NA
120170,4,2,"w",1000,-9,NA
120181,1,1,"n",1000,96,NA
120182,1,1,"n",1000,231,NA
120183,1,2,"n",1000,-9,NA
120184,1,1,"n",1000,367,NA
120185,1,1,"n",1000,280,NA
120186,1,1,"n",1000,207,NA
120187,1,1,"n",1000,101,NA
120188,1,1,"n",1000,401,NA
120181,2,1,"o",1000,352,NA
120182,2,1,"o",1000,345,NA
120183,2,2,"o",1000,-9,NA
120184,2,1,"o",1000,431,NA
120185,2,1,"o",1000,94,NA
120186,2,1,"o",1000,335,NA
120187,2,1,"o",1000,436,NA
120188,2,1,"o",1000,482,NA
120181,3,1,"s",1000,350,NA
120182,3,1,"s",1000,468,NA
120183,3,1,"s",1000,252,NA
120184,3,1,"s",1000,227,NA
120185,3,1,"s",1000,213,NA
120186,3,1,"s",1000,228,NA
120187,3,1,"s",1000,84,NA
120188,3,1,"s",1000,367,NA
120181,4,1,"w",1000,350,NA
120182,4,1,"w",1000,390,NA
120183,4,2,"w",1000,-9,NA
120184,4,1,"w",1000,175,NA
120185,4,1,"w",1000,150,NA
120186,4,1,"w",1000,267,NA
120187,4,1,"w",1000,141,NA
120188,4,1,"w",1000,498,NA
120004,1,1,"n",1000,403,NA
120004,2,1,"o",1000,132,NA
120004,3,1,"s",1000,100,NA
120004,4,1,"w",1000,85,NA
130001,1,2,"n",1000,-9,NA
130002,1,1,"n",1000,160,NA
130003,1,1,"n",1000,498,NA
130004,1,1,"n",1000,97,NA
130005,1,-1,"n",1000,-9,NA
130006,1,1,"n",1000,498,NA
130007,1,-1,"n",1000,-9,NA
130008,1,2,"n",1000,-9,NA
130009,1,1,"n",1000,120,NA
130011,1,1,"n",1000,492,NA
130012,1,1,"n",1000,500,NA
130010,1,1,"n",1000,265,NA
130015,1,1,"n",1000,300,NA
130016,1,-1,"n",1000,-9,NA
130018,1,-1,"n",1000,-9,NA
130019,1,2,"n",1000,-9,NA
130020,1,1,"n",1000,54,NA
130021,1,1,"n",1000,375,NA
130024,1,2,"n",1000,-9,NA
130025,1,2,"n",1000,-9,NA
130030,1,1,"n",1000,105,NA
130031,1,-1,"n",1000,-9,NA
130034,1,1,"n",1000,440,NA
130035,1,1,"n",1000,210,NA
130038,1,-1,"n",1000,-9,NA
130040,1,1,"n",1000,248,NA
130041,1,1,"n",1000,321,NA
130043,1,1,"n",1000,260,NA
130045,1,-1,"n",1000,-9,NA
130049,1,1,"n",1000,375,NA
130013,1,2,"n",1000,-9,NA
130014,1,1,"n",1000,212,NA
130017,1,1,"n",1000,231,NA
130022,1,1,"n",1000,115,NA
130023,1,1,"n",1000,400,NA
130026,1,1,"n",1000,238,NA
130027,1,1,"n",1000,269,NA
130028,1,1,"n",1000,335,NA
130029,1,1,"n",1000,339,NA
130032,1,2,"n",1000,-9,NA
130033,1,1,"n",1000,315,NA
130036,1,1,"n",1000,327,NA
130037,1,1,"n",1000,399,NA
130039,1,1,"n",1000,232,NA
130042,1,1,"n",1000,217,NA
130044,1,1,"n",1000,435,NA
130046,1,1,"n",1000,499,NA
130047,1,1,"n",1000,94,NA
130048,1,1,"n",1000,268,NA
130050,1,1,"n",1000,387,NA
130051,1,1,"n",1000,280,NA
130052,1,1,"n",1000,372,NA
130056,1,2,"n",1000,-9,NA
130053,1,1,"n",1000,132,NA
130054,1,1,"n",1000,490,NA
130055,1,1,"n",1000,220,NA
130058,1,1,"n",1000,433,NA
130062,1,-1,"n",1000,-9,NA
130063,1,1,"n",1000,470,NA
130065,1,-1,"n",1000,-9,NA
130066,1,-1,"n",1000,-9,NA
130069,1,2,"n",1000,-9,NA
130070,1,2,"n",1000,-9,NA
130071,1,1,"n",1000,250,NA
130072,1,1,"n",1000,57,NA
130073,1,1,"n",1000,237,NA
130074,1,1,"n",1000,167,NA
130075,1,2,"n",1000,-9,NA
130076,1,1,"n",1000,385,NA
130077,1,1,"n",1000,264,NA
130078,1,1,"n",1000,460,NA
130079,1,1,"n",1000,477,NA
130080,1,1,"n",1000,320,NA
130081,1,1,"n",1000,166,NA
130082,1,2,"n",1000,-9,NA
130083,1,1,"n",1000,458,NA
130084,1,1,"n",1000,191,NA
130085,1,-1,"n",1000,-9,NA
130086,1,-1,"n",1000,-9,NA
130087,1,-1,"n",1000,-9,NA
130088,1,1,"n",1000,419,NA
130057,1,1,"n",1000,399,NA
130059,1,1,"n",1000,430,NA
130060,1,2,"n",1000,-9,NA
130061,1,1,"n",1000,158,NA
130064,1,1,"n",1000,270,NA
130068,1,2,"n",1000,-9,NA
130001,2,2,"o",1000,-9,NA
130002,2,1,"o",1000,225,NA
130003,2,1,"o",1000,225,NA
130004,2,1,"o",1000,233,NA
130005,2,-1,"o",1000,-9,NA
130006,2,1,"o",1000,273,NA
130007,2,-1,"o",1000,-9,NA
130008,2,2,"o",1000,-9,NA
130009,2,2,"o",1000,-9,NA
130011,2,1,"o",1000,365,NA
130012,2,1,"o",1000,390,NA
130010,2,1,"o",1000,242,NA
130015,2,1,"o",1000,287,NA
130016,2,-1,"o",1000,-9,NA
130018,2,-1,"o",1000,-9,NA
130019,2,1,"o",1000,86,NA
130020,2,1,"o",1000,45,NA
130021,2,2,"o",1000,-9,NA
130024,2,2,"o",1000,-9,NA
130025,2,1,"o",1000,304,NA
130030,2,1,"o",1000,288,NA
130031,2,-1,"o",1000,-9,NA
130034,2,1,"o",1000,340,NA
130035,2,1,"o",1000,255,NA
130038,2,-1,"o",1000,-9,NA
130040,2,1,"o",1000,443,NA
130041,2,1,"o",1000,280,NA
130043,2,1,"o",1000,183,NA
130045,2,-1,"o",1000,-9,NA
130049,2,1,"o",1000,341,NA
130013,2,1,"o",1000,435,NA
130014,2,1,"o",1000,268,NA
130017,2,1,"o",700,68,NA
130022,2,1,"o",1000,122,NA
130023,2,1,"o",1000,290,NA
130026,2,2,"o",1000,-9,NA
130027,2,1,"o",1000,490,NA
130028,2,1,"o",1000,468,NA
130029,2,1,"o",1000,413,NA
130032,2,1,"o",1000,69,NA
130033,2,1,"o",1000,405,NA
130036,2,2,"o",1000,-9,NA
130037,2,2,"o",1000,-9,NA
130039,2,1,"o",1000,279,NA
130042,2,1,"o",1000,80,NA
130044,2,1,"o",1000,457,NA
130046,2,1,"o",1000,422,NA
130047,2,1,"o",1000,130,NA
130048,2,1,"o",1000,247,NA
130050,2,1,"o",1000,490,NA
130051,2,1,"o",1000,119,NA
130052,2,2,"o",1000,-9,NA
130056,2,1,"o",1000,201,NA
130053,2,2,"o",1000,-9,NA
130054,2,1,"o",1000,225,NA
130055,2,2,"o",1000,-9,NA
130058,2,1,"o",1000,397,NA
130062,2,-1,"o",1000,-9,NA
130063,2,1,"o",1000,489,NA
130065,2,-1,"o",1000,-9,NA
130066,2,-1,"o",1000,-9,NA
130069,2,2,"o",1000,-9,NA
130070,2,1,"o",1000,484,NA
130071,2,1,"o",1000,271,NA
130072,2,1,"o",1000,50,NA
130073,2,1,"o",1000,189,NA
130074,2,1,"o",1000,163,NA
130075,2,1,"o",1000,463,NA
130076,2,1,"o",1000,427,NA
130077,2,1,"o",1000,469,NA
130078,2,1,"o",1000,339,NA
130079,2,1,"o",1000,355,NA
130080,2,1,"o",1000,258,NA
130081,2,1,"o",1000,140,NA
130082,2,1,"o",1000,485,NA
130083,2,1,"o",1000,488,NA
130084,2,1,"o",1000,148,NA
130085,2,-1,"o",1000,-9,NA
130086,2,-1,"o",1000,-9,NA
130087,2,-1,"o",1000,-9,NA
130088,2,1,"o",1000,445,NA
130057,2,2,"o",1000,-9,NA
130059,2,1,"o",1000,290,NA
130060,2,1,"o",1000,383,NA
130061,2,1,"o",1000,171,NA
130064,2,1,"o",1000,218,NA
130068,2,2,"o",1000,-9,NA
130001,3,2,"s",1000,-9,NA
130002,3,1,"s",1000,178,NA
130003,3,1,"s",1000,116,NA
130004,3,1,"s",1000,180,NA
130005,3,-1,"s",1000,-9,NA
130006,3,1,"s",1000,196,NA
130007,3,-1,"s",1000,-9,NA
130008,3,1,"s",1000,244,NA
130009,3,2,"s",1000,-9,NA
130011,3,1,"s",1000,349,NA
130012,3,1,"s",1000,315,NA
130010,3,1,"s",1000,70,NA
130015,3,1,"s",1000,252,NA
130016,3,-1,"s",1000,-9,NA
130018,3,-1,"s",1000,-9,NA
130019,3,1,"s",1000,85,NA
130020,3,1,"s",1000,84,NA
130021,3,2,"s",1000,-9,NA
130024,3,2,"s",1000,-9,NA
130025,3,1,"s",1000,245,NA
130030,3,1,"s",1000,100,NA
130031,3,-1,"s",1000,-9,NA
130034,3,2,"s",1000,-9,NA
130035,3,1,"s",1000,487,NA
130038,3,-1,"s",1000,-9,NA
130040,3,1,"s",1000,495,NA
130041,3,1,"s",1000,151,NA
130043,3,1,"s",1000,144,NA
130045,3,-1,"s",1000,-9,NA
130049,3,1,"s",1000,455,NA
130013,3,1,"s",1000,473,NA
130014,3,1,"s",1000,155,NA
130017,3,1,"s",1000,127,NA
130022,3,1,"s",1000,365,NA
130023,3,1,"s",1000,280,NA
130026,3,1,"s",1000,303,NA
130027,3,1,"s",1000,484,NA
130028,3,1,"s",1000,343,NA
130029,3,1,"s",1000,405,NA
130032,3,2,"s",1000,-9,NA
130033,3,1,"s",1000,482,NA
130036,3,2,"s",1000,-9,NA
130037,3,2,"s",1000,-9,NA
130039,3,1,"s",1000,150,NA
130042,3,1,"s",1000,321,NA
130044,3,1,"s",1000,410,NA
130046,3,1,"s",1000,430,NA
130047,3,1,"s",1000,107,NA
130048,3,1,"s",1000,264,NA
130050,3,1,"s",1000,409,NA
130051,3,1,"s",1000,333,NA
130052,3,1,"s",1000,320,NA
130056,3,1,"s",1000,444,NA
130053,3,1,"s",1000,193,NA
130054,3,1,"s",1000,480,NA
130055,3,1,"s",1000,390,NA
130058,3,1,"s",1000,466,NA
130062,3,-1,"s",1000,-9,NA
130063,3,1,"s",1000,437,NA
130065,3,-1,"s",1000,-9,NA
130066,3,-1,"s",1000,-9,NA
130069,3,1,"s",1000,490,NA
130070,3,1,"s",1000,392,NA
130071,3,1,"s",1000,362,NA
130072,3,1,"s",1000,52,NA
130073,3,1,"s",1000,164,NA
130074,3,1,"s",1000,166,NA
130075,3,2,"s",1000,-9,NA
130076,3,1,"s",1000,500,NA
