"MoMoK_Nr","Name","Bundeland","Datum_Aufnahme","Nr_PK","BNr","ZW","St","Baumart (Code)","Baumart","Schi","Kraft","Alt","Alt-Meth","BHD [mm]","BHD Hoehe [cm]","Permanent-Maßband","Punktdendrometer","BHD Stufen","Hoehe [dm]","Kronenansatz [dm]","Distanz [cm]","Azimut [Gon]","Azimut [°]","Bemerkung"
28021,"Haubacher Moos","BW",2024-06-01,"MB",5,NA,0,207,"GFI",2,NA,NA,NA,89,130,0,0,1,NA,NA,1013,"22.2222222222222",20,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",6,NA,0,207,"GFI",1,"4",NA,NA,122,130,0,0,2,NA,NA,1158,"27.77777777777775",25,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",7,NA,0,207,"GFI",1,"2",NA,NA,342,130,0,0,6,282,227,1216,"55.5555555555555",50,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",8,NA,0,207,"GFI",2,NA,NA,NA,103,130,0,0,2,103,92,1256,"64.444444444444386",58,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",9,NA,0,207,"GFI",1,"1",NA,NA,715,150,0,0,14,288,180,1004,"77.7777777777777",70,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",10,NA,0,207,"GFI",1,"2",NA,NA,232.8,130,1,0,4,190,77,323,"137.77777777777766",124,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",11,NA,0,207,"GFI",1,"2",NA,NA,142,130,0,0,2,NA,NA,625,"117.77777777777767",106,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",12,NA,0,207,"GFI",1,"2",NA,NA,185,130,0,0,3,NA,NA,666,"106.66666666666657",96,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",13,NA,0,207,"GFI",2,NA,NA,NA,149,130,0,0,2,145,87,1011,"127.77777777777766",115,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",14,NA,0,207,"GFI",1,"3",NA,NA,230,130,0,0,4,NA,NA,643,"175.5555555555554",158,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",15,NA,0,207,"GFI",1,"1",NA,NA,671,130,0,0,13,297,112,806,"183.33333333333317",165,"tief ansitzender, verwachsener Triesel"
28021,"Haubacher Moos","BW",2024-06-01,"MB",16,NA,0,207,"GFI",2,NA,NA,NA,113,130,0,0,2,110,68,317,"241.11111111111089",217,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",17,NA,0,207,"GFI",2,NA,NA,NA,107,130,0,0,2,NA,NA,349,"217.77777777777757",196,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",18,NA,0,207,"GFI",2,NA,NA,NA,85,130,0,0,1,NA,NA,800,"219.9999999999998",198,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",19,NA,0,207,"GFI",1,"2",NA,NA,210,130,0,0,4,NA,NA,827,"227.77777777777757",205,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",20,NA,0,207,"GFI",1,"3",NA,NA,142,130,0,0,2,NA,NA,940,"238.88888888888866",215,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",21,NA,0,207,"GFI",1,"4",NA,NA,156,130,0,0,3,NA,NA,1055,"239.99999999999977",216,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",22,NA,0,207,"GFI",1,"3",NA,NA,172,130,0,0,3,NA,NA,1055,"245.55555555555532",221,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",23,NA,0,207,"GFI",1,"2",NA,NA,155,130,0,0,3,NA,NA,591,"255.55555555555532",230,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",24,NA,0,207,"GFI",1,"3",NA,NA,134,130,0,0,2,NA,NA,678,"262.22222222222194",236,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",25,NA,0,207,"GFI",2,NA,NA,NA,99,130,0,0,1,NA,NA,1039,"264.44444444444417",238,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",26,NA,0,207,"GFI",1,"3",NA,NA,180,200,0,0,3,NA,NA,1178,"266.6666666666664",240,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",27,NA,0,207,"GFI",1,"3",NA,NA,182,200,0,0,3,NA,NA,1197,"266.6666666666664",240,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",28,NA,0,207,"GFI",1,"3",NA,NA,185,130,0,0,3,NA,NA,1142,"275.55555555555532",248,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",29,NA,0,207,"GFI",2,NA,NA,NA,94,130,0,0,1,NA,NA,772,"284.44444444444417",256,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",30,NA,0,207,"GFI",2,NA,NA,NA,77,130,0,0,1,NA,NA,221,"306.6666666666664",276,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",31,NA,0,207,"GFI",1,"2",NA,NA,416.7,130,1,0,8,258,143,493,"358.88888888888857",323,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",32,NA,0,207,"GFI",1,"2",NA,NA,436.2,130,1,0,8,NA,NA,495,"343.33333333333303",309,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",33,NA,0,207,"GFI",1,"3",NA,NA,175,130,0,0,3,NA,NA,670,"364.44444444444412",328,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",34,NA,0,207,"GFI",1,"2",NA,NA,369,150,0,0,7,279,157,728,"334.44444444444412",301,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",35,NA,0,207,"GFI",1,"2",NA,NA,468,150,0,0,9,287,147,779,"333.33333333333303",300,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",36,NA,0,207,"GFI",1,"2",NA,NA,244,150,0,0,4,NA,NA,1047,"351.1111111111108",316,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",37,NA,0,207,"GFI",1,"3",NA,NA,372,130,0,0,7,NA,NA,1060,"317.77777777777749",286,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",38,NA,0,207,"GFI",1,"3",NA,NA,278,130,0,0,4,NA,NA,1093,"319.99999999999972",288,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",39,NA,0,207,"GFI",1,"3",NA,NA,271,130,0,0,4,NA,NA,1093,"317.77777777777749",286,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",40,NA,0,207,"GFI",2,NA,NA,NA,114,130,0,0,2,NA,NA,1228,"306.6666666666664",276,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",41,NA,0,207,"GFI",1,"4",NA,NA,125,130,0,0,2,NA,NA,1213,"354.44444444444412",319,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",42,NA,0,207,"GFI",1,"4",NA,NA,153,130,0,0,3,NA,NA,1253,"351.1111111111108",316,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",43,NA,0,207,"GFI",2,NA,NA,NA,91.3,130,1,0,1,88,73,546,"384.44444444444406",346,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",44,NA,0,207,"GFI",1,"3",NA,NA,189,130,0,0,3,NA,NA,835,"381.11111111111074",343,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",45,NA,0,207,"GFI",1,"4",NA,NA,129,130,0,0,2,NA,NA,972,"381.11111111111074",343,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",46,NA,0,207,"GFI",1,"4",NA,NA,147,130,0,0,2,NA,NA,1077,"374.44444444444406",337,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",47,NA,0,207,"GFI",1,"4",NA,NA,140,130,0,0,2,NA,NA,990,"388.88888888888852",350,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",48,NA,0,207,"GFI",1,"2",NA,NA,239,130,0,0,4,NA,NA,753,"1.1111111111111101",1,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",49,NA,0,207,"GFI",1,"4",NA,NA,141,130,0,0,2,NA,NA,864,"3.3333333333333304",3,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",50,NA,0,207,"GFI",2,NA,NA,NA,87,130,0,0,1,NA,NA,1118,"397.77777777777737",358,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",51,NA,0,207,"GFI",1,"4",NA,NA,145,130,0,0,2,NA,NA,1187,"394.44444444444406",355,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",52,NA,0,207,"GFI",1,"2",NA,NA,359,130,0,0,7,NA,NA,1256,"391.11111111111074",352,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",53,NA,0,207,"GFI",2,NA,NA,NA,90,130,0,0,1,NA,NA,563,"13.333333333333321",12,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",54,NA,0,207,"GFI",2,NA,NA,NA,89,130,0,0,1,NA,NA,659,"21.111111111111089",19,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",55,NA,0,207,"GFI",2,NA,NA,NA,97,130,0,0,1,NA,NA,774,"15.555555555555541",14,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",56,NA,0,207,"GFI",1,"4",NA,NA,110,130,0,0,2,NA,NA,808,"8.8888888888888804",8,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",57,NA,0,207,"GFI",2,NA,NA,NA,96,130,0,0,1,NA,NA,1034,"11.1111111111111",10,NA
28021,"Haubacher Moos","BW",2024-06-01,"MB",58,NA,0,207,"GFI",2,NA,NA,NA,82,130,0,0,1,NA,NA,1188,"19.999999999999982",18,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",1,NA,0,214,"BKI",1,"2",NA,NA,70,130,0,0,1,NA,NA,201,"78.888888888888815",71,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",2,NA,0,214,"BKI",1,"2",NA,NA,93,130,0,0,1,NA,NA,310,"95.555555555555458",86,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",3,NA,0,214,"BKI",1,"2",NA,NA,78,130,0,0,1,NA,NA,539,"85.555555555555472",77,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",4,NA,0,214,"BKI",1,"2",NA,NA,116,130,0,0,2,NA,NA,1169,"72.222222222222157",65,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",5,NA,0,214,"BKI",1,"2",NA,NA,117,130,0,0,2,NA,NA,1198,"72.222222222222157",65,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",6,NA,0,214,"BKI",1,"2",NA,NA,103,130,0,0,2,NA,NA,859,"89.999999999999915",81,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",7,NA,0,214,"BKI",1,"2",NA,NA,93,130,0,0,1,NA,NA,789,"105.55555555555546",95,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",8,NA,0,214,"BKI",1,"2",NA,NA,70,130,0,0,1,NA,NA,1143,"98.8888888888888",89,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",9,NA,0,214,"BKI",1,"2",NA,NA,79,130,0,0,1,NA,NA,266,"111.111111111111",100,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",10,NA,0,214,"BKI",1,"2",NA,NA,91,130,0,0,1,NA,NA,506,"119.99999999999989",108,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",11,NA,0,214,"BKI",1,"2",NA,NA,108,130,0,0,2,NA,NA,710,"114.44444444444433",103,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",12,NA,0,214,"BKI",1,"2",NA,NA,135,130,0,0,2,NA,NA,1102,"125.55555555555543",113,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",13,NA,0,214,"BKI",1,"2",NA,NA,136,130,0,0,2,NA,NA,820,"127.77777777777766",115,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",14,NA,0,214,"BKI",1,"2",NA,NA,76,130,0,0,1,NA,NA,526,"135.55555555555543",122,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",15,NA,0,214,"BKI",1,"2",NA,NA,90,130,0,0,1,NA,NA,658,"139.99999999999986",126,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",16,NA,0,214,"BKI",1,"2",NA,NA,122,130,0,0,2,NA,NA,680,"139.99999999999986",126,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",17,NA,0,214,"BKI",1,"2",NA,NA,149,130,0,0,2,NA,NA,735,"142.22222222222209",128,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",18,NA,0,214,"BKI",1,"2",NA,NA,132,130,0,0,2,NA,NA,1000,"153.3333333333332",138,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",19,NA,0,214,"BKI",1,"2",NA,NA,105,130,0,0,2,NA,NA,1062,"155.5555555555554",140,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",20,NA,0,214,"BKI",1,"2",NA,NA,87,130,0,0,1,NA,NA,1149,"153.3333333333332",138,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",21,NA,0,214,"BKI",1,"2",NA,NA,123,130,0,0,2,NA,NA,1184,"149.99999999999986",135,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",22,NA,0,214,"BKI",1,"2",NA,NA,133,130,0,0,2,NA,NA,1177,"155.5555555555554",140,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",23,NA,0,214,"BKI",1,"2",NA,NA,112,130,0,0,2,NA,NA,368,"157.77777777777763",142,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",24,NA,0,214,"BKI",1,"2",NA,NA,82,110,0,0,1,NA,NA,707,"147.77777777777763",133,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",25,NA,0,214,"BKI",1,"2",NA,NA,112,130,0,0,2,NA,NA,892,"156.66666666666652",141,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",26,NA,0,214,"BKI",1,"2",NA,NA,80,130,0,0,1,NA,NA,937,"159.99999999999986",144,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",27,NA,0,214,"BKI",1,"2",NA,NA,113,130,0,0,2,NA,NA,714,"158.88888888888874",143,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",28,NA,0,214,"BKI",1,"2",NA,NA,125,130,0,0,2,NA,NA,1018,"171.11111111111094",154,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",29,NA,0,214,"BKI",1,"2",NA,NA,98,130,0,0,1,NA,NA,1123,"169.99999999999983",153,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",30,NA,0,214,"BKI",1,"2",NA,NA,89.8,130,1,0,1,NA,NA,424,"181.11111111111094",163,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",31,NA,0,214,"BKI",1,"2",NA,NA,146,130,0,0,2,NA,NA,589,"182.22222222222206",164,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",32,NA,0,214,"BKI",1,"2",NA,NA,118,120,0,0,2,69,53,638,"172.22222222222206",155,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",33,NA,0,214,"BKI",1,"2",NA,NA,110,130,0,0,2,NA,NA,897,"189.99999999999983",171,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",34,NA,0,214,"BKI",1,"2",NA,NA,130,130,0,0,2,NA,NA,1064,"187.7777777777776",169,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",35,NA,0,214,"BKI",1,"2",NA,NA,77,130,0,0,1,NA,NA,198,"194.44444444444426",175,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",36,NA,0,214,"BKI",1,"2",NA,NA,89,130,0,0,1,NA,NA,496,"198.88888888888869",179,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",37,NA,0,214,"BKI",1,"2",NA,NA,98,130,0,0,1,NA,NA,705,"202.22222222222203",182,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",38,NA,0,214,"BKI",1,"2",NA,NA,121,130,0,0,2,NA,NA,1140,"203.33333333333314",183,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",39,NA,0,214,"BKI",1,"2",NA,NA,155.2,130,1,0,3,83,55,547,"205.55555555555537",185,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",40,NA,0,214,"BKI",1,"2",NA,NA,110,130,0,0,2,NA,NA,853,"207.77777777777757",187,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",41,NA,0,214,"BKI",1,"2",NA,NA,84,130,0,0,1,NA,NA,839,"214.44444444444423",193,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",42,NA,0,214,"BKI",1,"2",NA,NA,129,130,0,0,2,NA,NA,895,"213.33333333333314",192,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",43,NA,0,214,"BKI",1,"2",NA,NA,166,130,0,0,3,NA,NA,918,"216.66666666666646",195,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",44,NA,0,214,"BKI",1,"2",NA,NA,95,130,0,0,1,NA,NA,1230,"214.44444444444423",193,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",45,NA,0,214,"BKI",1,"2",NA,NA,120,130,0,0,2,NA,NA,814,"225.55555555555534",203,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",46,NA,0,214,"BKI",1,"2",NA,NA,175.5,130,1,0,3,NA,NA,483,"246.66666666666643",222,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",47,NA,0,214,"BKI",1,"2",NA,NA,124,130,0,0,2,NA,NA,646,"244.4444444444442",220,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",48,NA,0,214,"BKI",1,"2",NA,NA,98,130,0,0,1,NA,NA,822,"242.222222222222",218,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",49,NA,0,214,"BKI",1,"2",NA,NA,132,130,0,0,2,NA,NA,950,"239.99999999999977",216,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",50,NA,0,214,"BKI",1,"2",NA,NA,103,130,0,0,2,NA,NA,210,"277.77777777777749",250,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",51,NA,0,214,"BKI",1,"2",NA,NA,115,130,0,0,2,NA,NA,195,"291.11111111111086",262,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",52,NA,0,214,"BKI",1,"2",NA,NA,125,130,0,0,2,NA,NA,340,"261.11111111111086",235,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",53,NA,0,214,"BKI",1,"2",NA,NA,115,130,0,0,2,NA,NA,487,"255.55555555555532",230,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",54,NA,0,214,"BKI",1,"2",NA,NA,94,130,0,0,1,NA,NA,640,"255.55555555555532",230,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",55,NA,0,214,"BKI",1,"2",NA,NA,104,130,0,0,2,NA,NA,696,"256.6666666666664",231,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",56,NA,0,214,"BKI",1,"2",NA,NA,93,130,0,0,1,NA,NA,949,"255.55555555555532",230,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",57,NA,0,214,"BKI",1,"4",NA,NA,81,130,0,0,1,NA,NA,496,"263.33333333333309",237,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",58,NA,0,214,"BKI",1,"2",NA,NA,114,130,0,0,2,NA,NA,931,"261.11111111111086",235,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",59,NA,0,214,"BKI",1,"2",NA,NA,197,130,0,0,3,NA,NA,1056,"257.77777777777754",232,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",60,NA,0,214,"BKI",1,"3",NA,NA,73,130,0,0,1,NA,NA,739,"271.11111111111086",244,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",61,NA,0,214,"BKI",1,"2",NA,NA,127,130,0,0,2,NA,NA,806,"272.22222222222194",245,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",62,NA,0,214,"BKI",1,"2",NA,NA,155,130,0,0,3,NA,NA,1009,"269.99999999999972",243,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",63,NA,0,214,"BKI",2,NA,NA,NA,94,130,0,0,1,NA,NA,440,"299.99999999999972",270,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",64,NA,0,214,"BKI",1,"2",NA,NA,111,130,0,0,2,NA,NA,485,"293.33333333333303",264,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",65,NA,0,214,"BKI",1,"2",NA,NA,108,130,0,0,2,NA,NA,562,"285.55555555555526",257,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",66,NA,0,214,"BKI",1,"2",NA,NA,109,130,0,0,2,NA,NA,692,"283.33333333333309",255,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",67,NA,0,214,"BKI",1,"2",NA,NA,152,130,0,0,3,NA,NA,883,"284.44444444444417",256,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",68,NA,0,214,"BKI",1,"2",NA,NA,137,130,0,0,2,NA,NA,1109,"287.77777777777749",259,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",69,NA,0,214,"BKI",1,"2",NA,NA,129,130,0,0,2,NA,NA,811,"294.44444444444417",265,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",70,NA,0,214,"BKI",1,"2",NA,NA,101,130,0,0,2,NA,NA,1092,"299.99999999999972",270,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",71,NA,0,214,"BKI",1,"2",NA,NA,104,130,0,0,2,NA,NA,1203,"293.33333333333303",264,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",72,NA,0,214,"BKI",1,"2",NA,NA,189,130,0,0,3,NA,NA,639,"309.99999999999972",279,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",73,NA,0,214,"BKI",1,"2",NA,NA,152,130,0,0,3,NA,NA,937,"325.55555555555526",293,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",74,NA,0,214,"BKI",1,"2",NA,NA,118,130,0,0,2,NA,NA,1170,"337.77777777777743",304,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",75,NA,0,214,"BKI",1,"2",NA,NA,75.3,130,1,0,2,50,24,420,"373.33333333333297",336,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",76,NA,0,214,"BKI",1,"2",NA,NA,107,130,0,0,2,NA,NA,711,"381.11111111111074",343,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",77,NA,0,214,"BKI",1,"2",NA,NA,94,130,0,0,1,NA,NA,785,"383.33333333333297",345,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",78,NA,0,214,"BKI",1,"2",NA,NA,84,130,0,0,1,NA,NA,724,"378.88888888888852",341,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",79,NA,0,214,"BKI",1,"2",NA,NA,98,130,0,0,1,NA,NA,539,"395.5555555555552",356,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",80,NA,0,214,"BKI",1,"2",NA,NA,108.7,130,1,0,2,65,49,423,"15.555555555555541",14,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",81,NA,0,214,"BKI",1,"2",NA,NA,90,130,0,0,1,NA,NA,497,"11.1111111111111",10,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",82,NA,0,214,"BKI",1,"2",NA,NA,107,130,0,0,2,NA,NA,486,"22.2222222222222",20,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",83,NA,0,214,"BKI",1,"2",NA,NA,174,130,0,0,3,NA,NA,734,"28.888888888888861",26,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",84,NA,0,214,"BKI",1,"2",NA,NA,122,130,0,0,2,NA,NA,1163,"14.44444444444443",13,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",85,NA,0,214,"BKI",1,"2",NA,NA,78,130,0,0,1,NA,NA,834,"14.44444444444443",13,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",86,NA,0,214,"BKI",1,"2",NA,NA,78,130,0,0,1,NA,NA,493,"32.222222222222193",29,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",87,NA,0,214,"BKI",1,"2",NA,NA,90,130,0,0,1,NA,NA,821,"44.4444444444444",40,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",88,NA,0,214,"BKI",1,"2",NA,NA,92,130,0,0,1,NA,NA,1068,"39.999999999999964",36,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",89,NA,0,214,"BKI",1,"2",NA,NA,89,130,0,0,1,NA,NA,1251,"39.999999999999964",36,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",90,NA,0,214,"BKI",1,"2",NA,NA,70,130,0,0,1,NA,NA,235,"31.111111111111082",28,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",91,NA,0,214,"BKI",1,"2",NA,NA,88,130,0,0,1,NA,NA,763,"47.777777777777729",43,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",92,NA,0,214,"BKI",1,"1",NA,NA,139,130,0,0,2,NA,NA,772,"59.999999999999943",54,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",93,NA,0,214,"BKI",1,"2",NA,NA,117,130,0,0,2,NA,NA,1176,"75.555555555555486",68,NA
28160,"Steerenmoos","BW",2024-05-31,"MB",94,NA,0,214,"BKI",1,"2",NA,NA,116,130,0,0,2,NA,NA,1213,"75.555555555555486",68,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",1,NA,0,207,"GFI",1,"3",NA,NA,246,130,0,0,4,NA,NA,233,"199.9999999999998",180,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",2,NA,0,207,"GFI",1,"3",NA,NA,223,130,0,0,4,NA,NA,306,"227.77777777777757",205,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",3,NA,0,207,"GFI",1,"4",NA,NA,93,130,0,0,1,88,75,375,"199.9999999999998",180,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",4,NA,0,207,"GFI",1,"3",NA,NA,241,130,0,0,4,NA,NA,422,"214.44444444444423",193,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",5,NA,0,207,"GFI",1,"4",NA,NA,101,130,0,0,2,NA,NA,524,"218.88888888888869",197,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",6,NA,0,207,"GFI",1,"3",NA,NA,138,130,0,0,2,NA,NA,525,"204.44444444444426",184,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",7,NA,0,207,"GFI",1,"4",NA,NA,85,130,0,0,1,NA,NA,481,"241.11111111111089",217,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",8,NA,0,207,"GFI",1,"3",NA,NA,92,130,0,0,1,NA,NA,719,"259.99999999999977",234,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",9,NA,0,207,"GFI",1,"3",NA,NA,145,130,0,0,2,NA,NA,843,"269.99999999999972",243,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",10,NA,0,207,"GFI",1,"2",NA,NA,146,130,0,0,2,89,58,1048,"256.6666666666664",231,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",11,NA,0,207,"GFI",1,"1",NA,NA,619,130,0,0,12,263,96,1253,"309.99999999999972",279,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",12,NA,0,207,"GFI",1,"2",NA,NA,162.7,130,1,0,3,122,91,353,"323.33333333333303",291,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",13,NA,0,207,"GFI",1,"4",NA,NA,76,130,0,0,1,NA,NA,574,"312.22222222222194",281,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",14,NA,0,207,"GFI",1,"4",NA,NA,99,130,0,0,1,NA,NA,375,"342.22222222222189",308,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",15,NA,0,207,"GFI",1,"2",NA,NA,168,130,0,0,3,NA,NA,937,"348.88888888888857",314,NA
28120,"Bitzenbrunner Moos","BW",2024-05-30,"MB",16,NA,0,207,"GFI",1,"2",NA,NA,117,130,0,0,2,NA,NA,1211,"361.11111111111074",325,NA
