"bund_nr","ld","ld_bze","ld_wze","bwi_tnr","bwi_eck","eu_wze","srid_ist","istre","istho","raster_8x8","raster_16x16","raster","hoehenn"
70116,-9,80,1062,NA,NA,653,31468,4164362,5480416,FALSE,TRUE,"-9",240
70117,-9,78,1099,NA,NA,-9,31468,4234050,5473253,FALSE,FALSE,"-9",105
70118,-9,74,1093,NA,NA,-9,31468,4210120,5474184,FALSE,FALSE,"-9",320
70119,-9,71,1090,NA,NA,-9,31468,4198027,5474637,FALSE,FALSE,"-9",400
70120,-9,69,1087,NA,NA,-9,31468,4185995,5475128,FALSE,FALSE,"-9",330
70121,-9,65,1113,NA,NA,-9,31468,4209881,5470238,FALSE,FALSE,"-9",460
70122,-9,62,1110,NA,NA,-9,31468,4197891,5470687,FALSE,FALSE,"-9",560
70123,-9,56,1131,NA,NA,-9,31468,4197724,5466599,FALSE,FALSE,"-9",390
70124,-9,52,1125,NA,NA,-9,31468,4173691,5467606,FALSE,FALSE,"-9",300
70125,-9,48,1155,NA,NA,681,31468,4209544,5462215,FALSE,TRUE,"-9",240
70126,-9,45,1152,NA,NA,-9,31468,4197465,5462674,FALSE,FALSE,"-9",460
70127,-9,44,1151,NA,NA,680,31468,4193514,5462837,FALSE,TRUE,"-9",500
70128,-9,42,1149,NA,NA,-9,31468,4185533,5463138,FALSE,FALSE,"-9",390
70129,-9,40,1180,NA,NA,-9,31468,4233418,5457220,FALSE,FALSE,"-9",111
70130,-9,39,1174,NA,NA,-9,31468,4209363,5458211,FALSE,FALSE,"-9",360
70131,-9,35,1168,NA,NA,-9,31468,4185318,5459207,FALSE,FALSE,"-9",290
70132,-9,33,1165,NA,NA,-9,31468,4173383,5459646,FALSE,FALSE,"-9",290
70133,-9,31,1196,NA,NA,-9,31468,4233041,5452993,FALSE,FALSE,"-9",100
70134,-9,26,1184,NA,NA,-9,31468,4185199,5455130,FALSE,FALSE,"-9",300
70135,-9,22,1202,NA,NA,-9,31468,4197153,5450644,FALSE,FALSE,"-9",270
70136,-9,20,1199,NA,NA,-9,31468,4185117,5451084,FALSE,FALSE,"-9",310
70137,-9,18,1225,NA,NA,-9,31468,4232935,5445241,FALSE,FALSE,"-9",101
70138,-9,17,1223,NA,NA,705,31468,4224945,5445564,FALSE,TRUE,"-9",116
70139,-9,14,1215,NA,NA,729,31468,4192949,5446793,FALSE,TRUE,"-9",320
70140,-9,12,1213,NA,NA,-9,31468,4184923,5447115,FALSE,FALSE,"-9",270
70141,-9,9,1232,NA,NA,-9,31468,4220654,5441719,FALSE,FALSE,"-9",120
70142,-9,6,1226,NA,NA,-9,31468,4196906,5442738,FALSE,FALSE,"-9",390
70143,-9,3,1237,NA,NA,-9,31468,4220608,5437759,FALSE,FALSE,"-9",123
70144,-9,0,8,NA,NA,422,31468,4200577,5638881,FALSE,TRUE,"-9",320
70145,-9,0,66,NA,NA,-9,31468,4215785,5618223,FALSE,FALSE,"-9",470
70146,-9,0,130,NA,NA,-9,31468,4146347,5606435,FALSE,FALSE,"-9",340
70147,-9,0,141,NA,NA,-9,31468,4191168,5603204,FALSE,FALSE,"-9",220
70148,-9,0,192,NA,NA,-9,31468,4133361,5595410,FALSE,FALSE,"-9",370
70149,-9,0,194,NA,NA,470,31468,4141370,5594718,FALSE,TRUE,"-9",380
70150,-9,0,221,NA,NA,-9,31468,4133071,5591368,FALSE,FALSE,"-9",356
70151,-9,0,281,NA,NA,-9,31468,4120433,5584374,FALSE,FALSE,"-9",450
70152,-9,0,314,NA,NA,-9,31468,4120106,5580358,FALSE,FALSE,"-9",450
70153,-9,0,341,NA,NA,-9,31468,4095808,5578345,FALSE,FALSE,"-9",450
70154,-9,0,350,NA,NA,-9,31468,4131769,5575413,FALSE,FALSE,"-9",450
70155,-9,0,420,NA,NA,-9,31468,4155081,5565491,FALSE,FALSE,"-9",310
70156,-9,0,426,NA,NA,-9,31468,4177532,5563692,FALSE,FALSE,"-9",420
70157,-9,0,461,NA,NA,-9,31468,4189429,5559195,FALSE,FALSE,"-9",380
70158,-9,0,464,NA,NA,-9,31468,4201415,5558685,FALSE,FALSE,"-9",280
70159,-9,0,601,NA,NA,551,31468,4228775,5541546,FALSE,TRUE,"-9",210
70160,-9,0,689,NA,NA,-9,31468,4128557,5535471,FALSE,FALSE,"-9",270
70161,-9,0,1067,NA,NA,-9,31468,4186202,5479134,FALSE,FALSE,"-9",350
70162,-9,0,1142,NA,NA,-9,31468,4159078,5464705,FALSE,FALSE,"-9",331
70163,-9,0,1159,NA,NA,682,31468,4225577,5461522,FALSE,TRUE,"-9",122
70164,-9,0,1161,NA,NA,-9,31468,4233538,5461299,FALSE,FALSE,"-9",110
70165,-9,0,1187,NA,NA,-9,31468,4197233,5454659,FALSE,FALSE,"-9",305
80001,-9,2007,-9,NA,NA,-9,31467,3404109,5271573,TRUE,FALSE,"8x8",404
80002,-9,2003,-9,NA,NA,-9,31467,3404070,5287772,TRUE,FALSE,"8x8",855
80003,-9,2134,-9,NA,NA,-9,31467,3411891,5280274,TRUE,FALSE,"8x8",414
80004,-9,2004,-9,NA,NA,-9,31467,3411662,5287766,TRUE,FALSE,"8x8",796
80005,-9,2132,-9,NA,NA,-9,31467,3411644,5295687,TRUE,FALSE,"8x8",908
80006,-9,2001,-9,NA,NA,-9,31467,3412288,5304170,TRUE,FALSE,"8x8",732
80007,-9,2151,-9,NA,NA,-9,31467,3412380,5311825,TRUE,FALSE,"8x8",478
80008,-9,2011,-9,NA,NA,-9,31467,3420110,5271706,TRUE,FALSE,"8x8",512
80009,-9,2131,-9,NA,NA,-9,31467,3419928,5279602,TRUE,FALSE,"8x8",503
80010,-9,2006,-9,NA,NA,-9,31467,3420257,5287661,TRUE,FALSE,"8x8",1034
80011,-9,2133,-9,NA,NA,-9,31467,3419957,5296006,TRUE,FALSE,"8x8",848
80012,-9,2002,-9,NA,NA,-9,31467,3419677,5303828,TRUE,FALSE,"8x8",1157
80013,-9,2146,-9,NA,NA,-9,31467,3420012,5312038,TRUE,FALSE,"8x8",741
80014,-9,2012,-9,NA,NA,-9,31467,3420089,5319748,TRUE,FALSE,"8x8",666
80015,-9,2141,-9,NA,NA,-9,31467,3420309,5328323,TRUE,FALSE,"8x8",278
80016,-9,2112,-9,NA,NA,-9,31467,3420343,5335649,TRUE,FALSE,"8x8",413
80017,-9,2148,-9,NA,NA,-9,31467,3420040,5344034,TRUE,FALSE,"8x8",454
80018,-9,2149,-9,NA,NA,-9,31467,3419763,5359839,TRUE,FALSE,"8x8",324
80019,-9,2034,-9,NA,NA,-9,31467,3428225,5272260,TRUE,FALSE,"8x8",489
80020,-9,2130,-9,NA,NA,-9,31467,3427995,5280006,TRUE,FALSE,"8x8",835
80021,-9,2008,-9,NA,NA,-9,31467,3428005,5287986,TRUE,FALSE,"8x8",997
80022,-9,2036,-9,NA,NA,-9,31467,3428002,5303975,TRUE,FALSE,"8x8",1107
80023,-9,2147,-9,NA,NA,-9,31467,3428029,5311992,TRUE,FALSE,"8x8",983
80024,-9,2142,-9,NA,NA,-9,31467,3428121,5327758,TRUE,FALSE,"8x8",961
80025,-9,2111,-9,NA,NA,-9,31467,3428303,5336384,TRUE,FALSE,"8x8",472
80026,-9,2140,-9,NA,NA,-9,31467,3428020,5344010,TRUE,FALSE,"8x8",594
80027,-9,2110,-9,NA,NA,-9,31467,3427999,5351594,TRUE,FALSE,"8x8",288
80028,-9,2150,-9,NA,NA,-9,31467,3427579,5360444,TRUE,FALSE,"8x8",227
80029,-9,2015,-9,NA,NA,-9,31467,3427900,5368313,TRUE,FALSE,"8x8",398
80030,-9,2010,-9,NA,NA,-9,31467,3436007,5288292,TRUE,FALSE,"8x8",747
80031,-9,2137,-9,NA,NA,-9,31467,3435676,5296387,TRUE,FALSE,"8x8",1155
80032,-9,2005,-9,NA,NA,-9,31467,3436376,5303928,TRUE,FALSE,"8x8",1030
80033,-9,2145,-9,NA,NA,-9,31467,3436156,5312322,TRUE,FALSE,"8x8",1072
80034,-9,2048,-9,NA,NA,-9,31467,3435986,5320028,TRUE,FALSE,"8x8",827
80035,-9,2143,-9,NA,NA,-9,31467,3435696,5328436,TRUE,FALSE,"8x8",1022
80036,-9,2050,-9,NA,NA,-9,31467,3436008,5335993,TRUE,FALSE,"8x8",985
80037,-9,2139,-9,NA,NA,-9,31467,3435990,5344080,TRUE,FALSE,"8x8",554
80038,-9,2136,-9,NA,NA,-9,31467,3436144,5351556,TRUE,FALSE,"8x8",410
80039,-9,2013,-9,NA,NA,-9,31467,3435678,5367842,TRUE,FALSE,"8x8",695
80040,-9,2016,-9,NA,NA,-9,31467,3436073,5384180,TRUE,FALSE,"8x8",388
80041,-9,2029,-9,NA,NA,-9,31467,3443782,5288181,TRUE,FALSE,"8x8",826
80042,-9,2009,-9,NA,NA,-9,31467,3444014,5303993,TRUE,FALSE,"8x8",856
80043,-9,2138,-9,NA,NA,-9,31467,3443996,5311997,TRUE,FALSE,"8x8",1030
80044,-9,2049,-9,NA,NA,-9,31467,3444096,5319752,TRUE,FALSE,"8x8",1078
80045,-9,2144,-9,NA,NA,-9,31467,3443831,5328179,TRUE,FALSE,"8x8",1016
80046,-9,2051,-9,NA,NA,-9,31467,3443995,5335975,TRUE,FALSE,"8x8",819
80047,-9,2135,-9,NA,NA,-9,31467,3443685,5343834,TRUE,FALSE,"8x8",746
80048,-9,2014,-9,NA,NA,-9,31467,3443979,5351847,TRUE,FALSE,"8x8",423
80049,-9,2129,-9,NA,NA,-9,31467,3444256,5360247,TRUE,FALSE,"8x8",770
80050,-9,2039,-9,NA,NA,-9,31467,3444258,5368265,TRUE,FALSE,"8x8",570
80051,-9,2156,-9,NA,NA,-9,31467,3444051,5375948,TRUE,FALSE,"8x8",719
80052,-9,2083,-9,NA,NA,-9,31467,3444095,5383965,TRUE,FALSE,"8x8",765
80053,-9,2161,-9,NA,NA,-9,31467,3444087,5391763,TRUE,FALSE,"8x8",835
80054,-9,2080,-9,NA,NA,-9,31467,3444003,5399987,TRUE,FALSE,"8x8",431
80055,-9,2166,-9,NA,NA,-9,31467,3444402,5407760,TRUE,FALSE,"8x8",203
80056,-9,2027,-9,NA,NA,-9,31467,3452120,5288069,TRUE,FALSE,"8x8",713
80057,-9,2028,-9,NA,NA,-9,31467,3451811,5304183,TRUE,FALSE,"8x8",832
80058,-9,2071,-9,NA,NA,-9,31467,3451990,5320013,TRUE,FALSE,"8x8",898
80059,-9,2155,-9,NA,NA,-9,31467,3452059,5343817,TRUE,FALSE,"8x8",612
80060,-9,2044,-9,NA,NA,-9,31467,3452011,5351998,TRUE,FALSE,"8x8",572
80061,-9,2154,-9,NA,NA,-9,31467,3452045,5360018,TRUE,FALSE,"8x8",744
80062,-9,2070,-9,NA,NA,-9,31467,3451869,5368111,TRUE,FALSE,"8x8",858
80063,-9,2157,-9,NA,NA,-9,31467,3452230,5376270,TRUE,FALSE,"8x8",686
80064,-9,2081,-9,NA,NA,-9,31467,3452074,5383757,TRUE,FALSE,"8x8",698
80065,-9,2163,-9,NA,NA,-9,31467,3451825,5392158,TRUE,FALSE,"8x8",584
80066,-9,2082,-9,NA,NA,-9,31467,3451612,5399679,TRUE,FALSE,"8x8",380
80067,-9,2152,-9,NA,NA,-9,31467,3459993,5344025,TRUE,FALSE,"8x8",687
80068,-9,2045,-9,NA,NA,-9,31467,3460059,5351754,TRUE,FALSE,"8x8",669
80069,-9,2153,-9,NA,NA,-9,31467,3459676,5359848,TRUE,FALSE,"8x8",663
80070,-9,2040,-9,NA,NA,-9,31467,3459927,5367672,TRUE,FALSE,"8x8",605
80071,-9,2158,-9,NA,NA,-9,31467,3460052,5375969,TRUE,FALSE,"8x8",728
80072,-9,2085,-9,NA,NA,-9,31467,3459984,5384018,TRUE,FALSE,"8x8",792
80073,-9,2162,-9,NA,NA,-9,31467,3459994,5391987,TRUE,FALSE,"8x8",780
80074,-9,2087,-9,NA,NA,-9,31467,3460003,5400007,TRUE,FALSE,"8x8",851
80075,-9,2167,-9,NA,NA,-9,31467,3459766,5407813,TRUE,FALSE,"8x8",407
80076,-9,2089,-9,NA,NA,-9,31467,3460145,5416247,TRUE,FALSE,"8x8",244
80077,-9,2035,-9,NA,NA,-9,31467,3468382,5303781,TRUE,FALSE,"8x8",844
80078,-9,2046,-9,NA,NA,-9,31467,3468000,5351988,TRUE,FALSE,"8x8",598
80079,-9,2042,-9,NA,NA,-9,31467,3468404,5368365,TRUE,FALSE,"8x8",708
80080,-9,2159,-9,NA,NA,-9,31467,3467762,5375598,TRUE,FALSE,"8x8",592
80081,-9,2160,-9,NA,NA,-9,31467,3468386,5392143,TRUE,FALSE,"8x8",719
80082,-9,2086,-9,NA,NA,-9,31467,3467963,5400030,TRUE,FALSE,"8x8",671
80083,-9,2165,-9,NA,NA,-9,31467,3467996,5407999,TRUE,FALSE,"8x8",459
80084,-9,2069,-9,NA,NA,-9,31467,3475968,5335984,TRUE,FALSE,"8x8",593
80085,-9,2041,-9,NA,NA,-9,31467,3476234,5367771,TRUE,FALSE,"8x8",525
80086,-9,2090,-9,NA,NA,-9,31467,3475609,5383912,TRUE,FALSE,"8x8",471
80087,-9,2095,-9,NA,NA,-9,31467,3476374,5399750,TRUE,FALSE,"8x8",603
80088,-9,2164,-9,NA,NA,-9,31467,3475894,5408015,TRUE,FALSE,"8x8",629
80089,-9,2022,-9,NA,NA,-9,31467,3476390,5432133,TRUE,FALSE,"8x8",229
80090,-9,2017,-9,NA,NA,-9,31467,3475987,5496002,TRUE,FALSE,"8x8",264
80091,-9,2056,-9,NA,NA,-9,31467,3484305,5336001,TRUE,FALSE,"8x8",859
80092,-9,2043,-9,NA,NA,-9,31467,3484429,5368071,TRUE,FALSE,"8x8",393
80093,-9,2084,-9,NA,NA,-9,31467,3484429,5383776,TRUE,FALSE,"8x8",570
80094,-9,2094,-9,NA,NA,-9,31467,3483673,5399823,TRUE,FALSE,"8x8",524
80095,-9,2088,-9,NA,NA,-9,31467,3484149,5415685,TRUE,FALSE,"8x8",368
80096,-9,2128,-9,NA,NA,-9,31467,3483999,5472007,TRUE,FALSE,"8x8",262
80097,-9,2096,-9,NA,NA,-9,31467,3483848,5480150,TRUE,FALSE,"8x8",516
80098,-9,2057,-9,NA,NA,-9,31467,3492081,5319748,TRUE,FALSE,"8x8",724
80099,-9,2054,-9,NA,NA,-9,31467,3492316,5336418,TRUE,FALSE,"8x8",944
80100,-9,2053,-9,NA,NA,-9,31467,3499798,5352064,TRUE,FALSE,"8x8",920
80101,-9,2047,-9,NA,NA,-9,31467,3500382,5367808,TRUE,FALSE,"8x8",416
80102,-9,2100,-9,NA,NA,-9,31467,3500004,5384001,TRUE,FALSE,"8x8",582
80103,-9,2102,-9,NA,NA,-9,31467,3499992,5399976,TRUE,FALSE,"8x8",459
80104,-9,2023,-9,NA,NA,-9,31467,3500121,5431821,TRUE,FALSE,"8x8",375
80105,-9,2021,-9,NA,NA,-9,31467,3499831,5448168,TRUE,FALSE,"8x8",228
80106,-9,2097,-9,NA,NA,-9,31467,3500161,5480326,TRUE,FALSE,"8x8",307
80107,-9,2052,-9,NA,NA,-9,31467,3507920,5351680,TRUE,FALSE,"8x8",829
80108,-9,2101,-9,NA,NA,-9,31467,3508400,5383778,TRUE,FALSE,"8x8",509
80109,-9,-9,-9,NA,NA,-9,31467,3508000,5448000,FALSE,FALSE,"-9",215
80110,-9,2127,-9,NA,NA,-9,31467,3507988,5472033,TRUE,FALSE,"8x8",324
80111,-9,2098,-9,NA,NA,-9,31467,3508381,5480069,TRUE,FALSE,"8x8",524
80112,-9,2058,-9,NA,NA,-9,31467,3515836,5304173,TRUE,FALSE,"8x8",570
80113,-9,2173,-9,NA,NA,-9,31467,3515730,5312380,TRUE,FALSE,"8x8",647
80114,-9,2055,-9,NA,NA,-9,31467,3516010,5335843,TRUE,FALSE,"8x8",700
80115,-9,2061,-9,NA,NA,-9,31467,3515899,5351659,TRUE,FALSE,"8x8",751
80116,-9,2018,-9,NA,NA,-9,31467,3516242,5480253,TRUE,FALSE,"8x8",337
80117,-9,2072,-9,NA,NA,-9,31467,3524018,5303989,TRUE,FALSE,"8x8",743
80118,-9,2172,-9,NA,NA,-9,31467,3523666,5311673,TRUE,FALSE,"8x8",653
80119,-9,2059,-9,NA,NA,-9,31467,3523738,5319828,TRUE,FALSE,"8x8",629
80120,-9,2065,-9,NA,NA,-9,31467,3524359,5336100,TRUE,FALSE,"8x8",678
80121,-9,2060,-9,NA,NA,-9,31467,3532159,5319711,TRUE,FALSE,"8x8",626
80122,-9,2066,-9,NA,NA,-9,31467,3532541,5335676,TRUE,FALSE,"8x8",651
80123,-9,2064,-9,NA,NA,-9,31467,3532364,5352073,TRUE,FALSE,"8x8",729
80124,-9,2062,-9,NA,NA,-9,31467,3531668,5367849,TRUE,FALSE,"8x8",699
80125,-9,2032,-9,NA,NA,-9,31467,3531654,5383782,TRUE,FALSE,"8x8",423
80126,-9,2025,-9,NA,NA,-9,31467,3532344,5431678,TRUE,FALSE,"8x8",442
80127,-9,2019,-9,NA,NA,-9,31467,3531897,5479771,TRUE,FALSE,"8x8",305
80128,-9,2077,-9,NA,NA,-9,31467,3539840,5303779,TRUE,FALSE,"8x8",586
80129,-9,2174,-9,NA,NA,-9,31467,3540417,5320130,TRUE,FALSE,"8x8",620
80130,-9,2171,-9,NA,NA,-9,31467,3539996,5327993,TRUE,FALSE,"8x8",609
80131,-9,2067,-9,NA,NA,-9,31467,3540424,5335935,TRUE,FALSE,"8x8",655
80132,-9,2063,-9,NA,NA,-9,31467,3540124,5351821,TRUE,FALSE,"8x8",744
80133,-9,2026,-9,NA,NA,-9,31467,3540421,5416232,TRUE,FALSE,"8x8",387
80134,-9,2120,-9,NA,NA,-9,31467,3540030,5423978,TRUE,FALSE,"8x8",479
80135,-9,2099,-9,NA,NA,-9,31467,3540238,5432246,TRUE,FALSE,"8x8",485
80136,-9,2103,-9,NA,NA,-9,31467,3540072,5464143,TRUE,FALSE,"8x8",346
80137,-9,2037,-9,NA,NA,-9,31467,3548240,5288231,TRUE,FALSE,"8x8",601
80138,-9,2076,-9,NA,NA,-9,31467,3548383,5304077,TRUE,FALSE,"8x8",480
80139,-9,2068,-9,NA,NA,-9,31467,3547857,5336200,TRUE,FALSE,"8x8",565
80140,-9,2121,-9,NA,NA,-9,31467,3547820,5424151,TRUE,FALSE,"8x8",436
80141,-9,2091,-9,NA,NA,-9,31467,3556224,5288168,TRUE,FALSE,"8x8",620
80142,-9,2078,-9,NA,NA,-9,31467,3555857,5304117,TRUE,FALSE,"8x8",596
80143,-9,2073,-9,NA,NA,-9,31467,3556087,5335809,TRUE,FALSE,"8x8",565
80144,-9,2126,-9,NA,NA,-9,31467,3555961,5408059,TRUE,FALSE,"8x8",375
80145,-9,2119,-9,NA,NA,-9,31467,3555901,5424049,TRUE,FALSE,"8x8",463
80146,-9,2104,-9,NA,NA,-9,31467,3555764,5464323,TRUE,FALSE,"8x8",405
80147,-9,2020,-9,NA,NA,-9,31467,3555619,5495813,TRUE,FALSE,"8x8",255
80148,-9,2038,-9,NA,NA,-9,31467,3564411,5287958,TRUE,FALSE,"8x8",634
80149,-9,2177,-9,NA,NA,-9,31467,3564296,5312114,TRUE,FALSE,"8x8",672
80150,-9,2074,-9,NA,NA,-9,31467,3563995,5320065,TRUE,FALSE,"8x8",638
80151,-9,2031,-9,NA,NA,-9,31467,3563753,5384055,TRUE,FALSE,"8x8",586
80152,-9,2113,-9,NA,NA,-9,31467,3563681,5408163,TRUE,FALSE,"8x8",396
80153,-9,2118,-9,NA,NA,-9,31467,3563718,5423832,TRUE,FALSE,"8x8",390
80154,-9,2075,-9,NA,NA,-9,31467,3572010,5320001,TRUE,FALSE,"8x8",683
80155,-9,2170,-9,NA,NA,-9,31467,3572393,5327759,TRUE,FALSE,"8x8",634
80156,-9,2093,-9,NA,NA,-9,31467,3572348,5335732,TRUE,FALSE,"8x8",564
80157,-9,2168,-9,NA,NA,-9,31467,3572248,5344217,TRUE,FALSE,"8x8",547
80158,-9,2125,-9,NA,NA,-9,31467,3572259,5384253,TRUE,FALSE,"8x8",665
80159,-9,2115,-9,NA,NA,-9,31467,3572223,5400239,TRUE,FALSE,"8x8",666
80160,-9,2116,-9,NA,NA,-9,31467,3572454,5415751,TRUE,FALSE,"8x8",436
80161,-9,2106,-9,NA,NA,-9,31467,3572087,5431781,TRUE,FALSE,"8x8",497
80162,-9,2105,-9,NA,NA,-9,31467,3571685,5463675,TRUE,FALSE,"8x8",475
80163,-9,2175,-9,NA,NA,-9,31467,3579947,5296298,TRUE,FALSE,"8x8",700
80164,-9,2079,-9,NA,NA,-9,31467,3580019,5303952,TRUE,FALSE,"8x8",691
80165,-9,2176,-9,NA,NA,-9,31467,3579857,5312147,TRUE,FALSE,"8x8",681
80166,-9,2169,-9,NA,NA,-9,31467,3579603,5328400,TRUE,FALSE,"8x8",609
80167,-9,2092,-9,NA,NA,-9,31467,3579761,5335764,TRUE,FALSE,"8x8",585
80168,-9,2030,-9,NA,NA,-9,31467,3580318,5399835,TRUE,FALSE,"8x8",672
80169,-9,2117,-9,NA,NA,-9,31467,3579857,5416153,TRUE,FALSE,"8x8",465
80170,-9,2114,-9,NA,NA,-9,31467,3579676,5423787,TRUE,FALSE,"8x8",471
80171,-9,2108,-9,NA,NA,-9,31467,3580235,5432223,TRUE,FALSE,"8x8",456
80172,-9,2124,-9,NA,NA,-9,31467,3580162,5439685,TRUE,FALSE,"8x8",445
80173,-9,2123,-9,NA,NA,-9,31467,3587998,5383600,TRUE,FALSE,"8x8",530
80174,-9,2107,-9,NA,NA,-9,31467,3588230,5432273,TRUE,FALSE,"8x8",545
80175,-9,2122,-9,NA,NA,-9,31467,3595643,5383845,TRUE,FALSE,"8x8",483
80176,-9,2109,-9,NA,NA,-9,31467,3595891,5415689,TRUE,FALSE,"8x8",567
80177,-9,2033,-9,NA,NA,-9,31467,3523889,5383825,TRUE,FALSE,"8x8",367
80178,-9,2178,-9,NA,NA,-9,31467,3515603,5384324,TRUE,FALSE,"8x8",385
80179,-9,2179,-9,NA,NA,-9,31467,3540007,5400038,TRUE,FALSE,"8x8",361
80180,-9,2180,-9,NA,NA,-9,31467,3556054,5391713,TRUE,FALSE,"8x8",438
80181,-9,-9,-9,NA,NA,-9,-9,-9,-9,FALSE,FALSE,"-9",-9
80182,-9,2182,-9,NA,NA,-9,31467,3548007,5455927,TRUE,FALSE,"8x8",331
80183,-9,2183,-9,NA,NA,-9,31467,3555831,5472159,TRUE,FALSE,"8x8",372
80184,-9,2184,-9,NA,NA,-9,31467,3572406,5479778,TRUE,FALSE,"8x8",406
80185,-9,2185,-9,NA,NA,-9,31467,3539840,5480178,TRUE,FALSE,"8x8",352
80186,-9,2186,-9,NA,NA,-9,31467,3555995,5488004,TRUE,FALSE,"8x8",317
80187,-9,-9,-9,NA,NA,-9,-9,-9,-9,FALSE,FALSE,"-9",-9
80188,-9,2188,-9,NA,NA,-9,31467,3555870,5456183,TRUE,FALSE,"8x8",328
80189,-9,2189,-9,NA,NA,-9,31467,3532160,5456385,TRUE,FALSE,"8x8",238
80190,-9,-9,-9,NA,NA,-9,-9,-9,-9,FALSE,FALSE,"-9",-9
80191,-9,2191,-9,NA,NA,-9,31467,3508014,5448043,TRUE,FALSE,"8x8",210
80192,-9,2192,-9,NA,NA,-9,31467,3524079,5439785,TRUE,FALSE,"8x8",304
80193,-9,2193,-9,NA,NA,-9,31467,3524003,5447989,TRUE,FALSE,"8x8",310
80194,-9,2194,-9,NA,NA,-9,31467,3499812,5456141,TRUE,FALSE,"8x8",282
80195,-9,2195,-9,NA,NA,-9,31467,3516242,5432245,TRUE,FALSE,"8x8",307
80197,-9,-9,-9,NA,NA,-9,31468,4322189,5505476,FALSE,FALSE,"-9",-9
80198,-9,2198,-9,NA,NA,-9,31467,3564247,5463707,TRUE,FALSE,"8x8",456
80199,-9,2199,-9,NA,NA,-9,31467,3563982,5472037,TRUE,FALSE,"8x8",460
80200,-9,2200,-9,NA,NA,-9,31467,3508013,5392009,TRUE,FALSE,"8x8",438
80201,-9,2201,-9,NA,NA,-9,31467,3500001,5392006,TRUE,FALSE,"8x8",489
80202,-9,2202,-9,NA,NA,-9,31467,3531990,5439977,TRUE,FALSE,"8x8",534
80203,-9,2203,-9,NA,NA,-9,31467,3492144,5288334,TRUE,FALSE,"8x8",434
80204,-9,2204,-9,NA,NA,-9,31467,3548437,5294362,TRUE,FALSE,"8x8",579
80205,-9,2205,-9,NA,NA,-9,31467,3571990,5360000,TRUE,FALSE,"8x8",471
80206,-9,2206,-9,NA,NA,-9,31467,3564398,5351599,TRUE,FALSE,"8x8",483
80207,-9,2207,-9,NA,NA,-9,31467,3540096,5343787,TRUE,FALSE,"8x8",547
80208,-9,2208,-9,NA,NA,-9,31467,3508015,5296007,TRUE,FALSE,"8x8",620
80209,-9,2209,-9,NA,NA,-9,31467,3491970,5303966,TRUE,FALSE,"8x8",596
80210,-9,2210,-9,NA,NA,-9,31467,3524031,5511987,TRUE,FALSE,"8x8",267
80211,-9,2211,-9,NA,NA,-9,31467,3532392,5503694,TRUE,FALSE,"8x8",415
80212,-9,2212,-9,NA,NA,-9,31467,3524050,5496109,TRUE,FALSE,"8x8",434
80213,-9,2213,-9,NA,NA,-9,31467,3476302,5488364,TRUE,FALSE,"8x8",225
80214,-9,2214,-9,NA,NA,-9,31467,3483926,5295592,TRUE,FALSE,"8x8",485
80215,-9,2215,-9,NA,NA,-9,31467,3500073,5295764,TRUE,FALSE,"8x8",477
80216,-9,2216,-9,NA,NA,-9,31467,3459758,5424359,TRUE,FALSE,"8x8",317
80217,-9,2217,-9,NA,NA,-9,31467,3452422,5416161,TRUE,FALSE,"8x8",176
80218,-9,2218,-9,NA,NA,-9,31467,3451735,5423661,TRUE,FALSE,"8x8",117
80219,-9,2219,-9,NA,NA,-9,31467,3468404,5415608,TRUE,FALSE,"8x8",303
80220,-9,2220,-9,NA,NA,-9,31467,3467716,5279855,TRUE,FALSE,"8x8",473
80221,-9,2221,-9,NA,NA,-9,31467,3451818,5272153,TRUE,FALSE,"8x8",592
80222,-9,2222,-9,NA,NA,-9,31467,3467700,5471675,TRUE,FALSE,"8x8",101
80223,-9,2223,-9,NA,NA,-9,31467,3459975,5448011,TRUE,FALSE,"8x8",99
80224,-9,2224,-9,NA,NA,-9,31467,3460138,5456345,TRUE,FALSE,"8x8",97
80225,-9,2225,-9,NA,NA,-9,31467,3443549,5424009,TRUE,FALSE,"8x8",108
80226,-9,2226,-9,NA,NA,-9,31467,3436080,5407762,TRUE,FALSE,"8x8",122
80227,-9,2227,-9,NA,NA,-9,31467,3419869,5368327,TRUE,FALSE,"8x8",153
80228,-9,2228,-9,NA,NA,-9,31467,3411975,5375833,TRUE,FALSE,"8x8",141
80229,-9,2229,-9,NA,NA,-9,31467,3419682,5392127,TRUE,FALSE,"8x8",129
80230,-9,2230,-9,NA,NA,-9,31467,3419675,5384401,TRUE,FALSE,"8x8",137
80231,-9,2231,-9,NA,NA,-9,31467,3436020,5375971,TRUE,FALSE,"8x8",382
80232,-9,2232,-9,NA,NA,-9,31467,3419910,5353136,TRUE,FALSE,"8x8",419
80233,-9,2233,-9,NA,NA,-9,31467,3403763,5351574,TRUE,FALSE,"8x8",161
80234,-9,2234,-9,NA,NA,-9,31467,3411702,5335813,TRUE,FALSE,"8x8",241
80235,-9,2235,-9,NA,NA,-9,31467,3396168,5336316,TRUE,FALSE,"8x8",176
80236,-9,2236,-9,NA,NA,-9,31467,3395847,5312163,TRUE,FALSE,"8x8",199
80237,-9,2237,-9,NA,NA,-9,31467,3396008,5319993,TRUE,FALSE,"8x8",192
