"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","DBH_cm","CCS_r_m","rem_reason","dist_m","X_tree","Y_tree","e_ID","e_type","e_form","stand","inter_stat","area_m2","stand_plot_A_ha","plot_A_ha","old_tree_inventory_status","old_tree_ID"
140067,58,-9,0,770,365,80,1,"gki",3,1,-9,-9,213,150,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","21,4","12,62","LT excluded during forest edges allocation","7,7","-4,0232389483","6,5653292655",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,62,-9,0,1241,369,25,5,"vbe",4,1,-9,-9,116,130,2012,"HBI",16,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","080.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","11,6","12,62","LT excluded during forest edges allocation","12,41","-5,807008995","10,9675314694",1,1,1,"warning","partly intersecting","249,939712395487","0,0249939712395487","0,0500343869018386",NA,NA
140067,63,-9,0,1386,379,80,1,"gki",2,1,-9,-9,313,130,2012,"HBI",28,211,"GKi","Gewoehnliche Kiefer","Pinus sylvestris","Pinus","sylvestris","026.007.007","NB",134,30015,"KI","WAHR","Pinus sylvestris",5,"ki","ki","ki","KI","KI","KI","KI","31,3","17,84","LT excluded during forest edges allocation","13,86","-4,4894954162","13,1127430733",1,1,1,"warning","partly intersecting","499,535329438105","0,0499535329438105","0,0999860870850348",NA,NA
140068,1,-9,0,193,131,69,1,"gfi",2,1,281,194,307,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","30,7","17,84","LT excluded during forest edges allocation","1,93","1,7056676661","-0,9031045415",1,1,1,"warning","partly intersecting","499,205268998288","0,0499205268998288","0,0999860870850348",NA,NA
140068,2,-9,0,442,104,69,1,"gfi",3,1,-9,-9,177,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","17,7","12,62","LT excluded during forest edges allocation","4,42","4,4112781397","-0,2775340963",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,3,-9,0,697,127,69,1,"gfi",4,1,-9,-9,137,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","13,7","12,62","LT excluded during forest edges allocation","6,97","6,3524808381","-2,8682550795",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,4,-9,0,747,112,69,1,"gfi",3,1,253,195,170,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","17","12,62","LT excluded during forest edges allocation","7,47","7,3376857629","-1,39973842",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,5,-9,0,861,111,69,1,"gfi",1,1,282,177,390,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","39","17,84","LT excluded during forest edges allocation","8,61","8,4817912982","-1,4803095534",1,1,1,"warning","partly intersecting","499,205268998288","0,0499205268998288","0,0999860870850348",NA,NA
140068,6,-9,0,1256,99,69,1,"gfi",3,1,-9,-9,166,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","16,6","12,62","LT excluded during forest edges allocation","12,56","12,558450504","0,1972839054",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,7,-9,0,1262,146,69,1,"gfi",2,1,278,179,225,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","22,5","12,62","LT excluded during forest edges allocation","12,62","9,4664016987","-8,3457557404",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,8,-9,0,1040,130,69,1,"gfi",3,1,-9,-9,197,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","19,7","12,62","LT excluded during forest edges allocation","10,4","9,2664678516","-4,7215011973",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,9,-9,0,921,143,69,1,"gfi",2,1,240,161,279,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","27,9","12,62","LT excluded during forest edges allocation","9,21","7,1877640516","-5,7584848649",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,10,-9,0,1188,156,69,1,"gfi",2,1,-9,-9,303,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","30,3","17,84","LT excluded during forest edges allocation","11,88","7,5725969982","-9,1536973242",1,1,1,"warning","partly intersecting","499,205268998288","0,0499205268998288","0,0999860870850348",NA,NA
140068,11,-9,0,1206,177,69,1,"gfi",4,1,-9,-9,130,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","13","12,62","LT excluded during forest edges allocation","12,06","4,262906616","-11,2814550118",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,12,-9,0,995,176,69,1,"gfi",2,1,-9,-9,313,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","31,3","17,84","LT excluded during forest edges allocation","9,95","3,6628392992","-9,2512760346",1,1,1,"warning","partly intersecting","499,205268998288","0,0499205268998288","0,0999860870850348",NA,NA
140068,13,-9,0,776,179,69,1,"gfi",3,1,-9,-9,169,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","16,9","12,62","LT excluded during forest edges allocation","7,76","2,5135991652","-7,3416223845",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,14,-9,0,558,161,69,1,"gfi",4,1,-9,-9,115,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","11,5","12,62","LT excluded during forest edges allocation","5,58","3,2085293064","-4,5652754232",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,15,-9,0,422,181,69,1,"gfi",1,1,-9,-9,354,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","35,4","17,84","LT excluded during forest edges allocation","4,22","1,2408501725","-4,0334465224",1,1,1,"warning","partly intersecting","499,205268998288","0,0499205268998288","0,0999860870850348",NA,NA
140068,16,-9,0,482,219,69,1,"gfi",4,1,157,134,113,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","11,3","12,62","LT excluded during forest edges allocation","4,82","-1,4172743676","-4,6069223313",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,17,-9,0,1027,191,69,1,"gfi",2,1,-9,-9,287,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","28,7","12,62","LT excluded during forest edges allocation","10,27","1,447055652","-10,1675429647",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,18,-9,0,1213,216,69,1,"gfi",3,1,-9,-9,159,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","15,9","12,62","LT excluded during forest edges allocation","12,13","-3,0166083313","-11,7489137445",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,19,-9,0,1235,232,69,1,"gfi",2,1,-9,-9,238,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","23,8","12,62","LT excluded during forest edges allocation","12,35","-5,9496578752","-10,8223874985",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,20,-9,0,1083,233,69,1,"gfi",3,1,-9,-9,169,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","16,9","12,62","LT excluded during forest edges allocation","10,83","-5,3658173791","-9,4072793014",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,21,-9,0,907,224,69,1,"gfi",2,1,-9,-9,300,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","30","17,84","LT excluded during forest edges allocation","9,07","-3,3388896929","-8,433072727",1,1,1,"warning","partly intersecting","499,205268998288","0,0499205268998288","0,0999860870850348",NA,NA
140068,22,-9,0,795,236,69,1,"gfi",3,1,-9,-9,175,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","17,5","12,62","LT excluded during forest edges allocation","7,95","-4,2598230201","-6,7124070077",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,23,-9,0,818,244,69,1,"gfi",3,1,-9,-9,212,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","21,2","12,62","LT excluded during forest edges allocation","8,18","-5,2141282361","-6,3027983259",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,24,-9,0,1011,250,69,1,"gfi",4,1,-9,-9,134,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","13,4","12,62","LT excluded during forest edges allocation","10,11","-7,1488495578","-7,1488495578",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,25,-9,0,926,259,69,1,"gfi",2,1,-9,-9,214,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","21,4","12,62","LT excluded during forest edges allocation","9,26","-7,4050799376","-5,5598912865",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,26,-9,0,1220,276,69,1,"gfi",2,1,-9,-9,189,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","18,9","12,62","LT excluded during forest edges allocation","12,2","-11,3432731278","-4,4911195428",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,29,-9,0,951,277,69,1,"gfi",2,1,-9,-9,218,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","21,8","12,62","LT excluded during forest edges allocation","9,51","-8,8960727332","-3,3615457643",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,31,-9,0,658,266,69,1,"gfi",4,1,-9,-9,129,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","12,9","12,62","LT excluded during forest edges allocation","6,58","-5,6636825377","-3,3494925156",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,35,-9,0,251,265,69,1,"gfi",2,1,-9,-9,269,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","26,9","12,62","LT excluded during forest edges allocation","2,51","-2,1401268125","-1,3114713974",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,72,-9,0,702,83,69,1,"gfi",2,1,-9,-9,264,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","26,4","12,62","LT excluded during forest edges allocation","7,02","6,7711930776","1,8523888108",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,73,-9,0,790,87,69,1,"gfi",4,1,-9,-9,147,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","14,7","12,62","LT excluded during forest edges allocation","7,9","7,7358602039","1,6020196333",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140068,74,-9,0,1160,89,69,1,"gfi",3,1,-9,-9,162,130,2012,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","16,2","12,62","LT excluded during forest edges allocation","11,6","11,4272681834","1,9943775632",1,1,1,"warning","partly intersecting","249,706227936378","0,0249706227936378","0,0500343869018386",NA,NA
140187,1,-9,0,640,105,130,1,"gfi",1,1,-9,-9,606,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","60,6","17,84","LT excluded during forest edges allocation","6,4","6,3802709359","-0,5021382127",1,1,2,"warning","partly intersecting","593,821585259958","0,0593821585259958","0,0999860870850348",NA,NA
140187,2,-9,0,1678,91,130,1,"rbu",3,1,213,80,342,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","34,2","17,84","LT excluded during forest edges allocation","16,78","16,6125969765","2,3643226719",1,1,2,"warning","partly intersecting","593,821585259958","0,0593821585259958","0,0999860870850348",NA,NA
140187,3,-9,0,1721,116,130,1,"gfi",2,1,290,200,348,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","34,8","17,84","LT excluded during forest edges allocation","17,21","16,669316203","-4,2799529581",1,1,2,"warning","partly intersecting","593,821585259958","0,0593821585259958","0,0999860870850348",NA,NA
140187,4,-9,0,1131,124,130,1,"gfi",3,1,-9,-9,295,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,5","12,62","LT excluded during forest edges allocation","11,31","10,5157720554","-4,1634886909",1,1,2,"warning","partly intersecting","294,684512989099","0,0294684512989099","0,0500343869018386",NA,NA
140187,5,-9,0,1434,131,130,1,"gfi",3,1,-9,-9,331,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","33,1","17,84","LT excluded during forest edges allocation","14,34","12,6731991355","-6,7101135365",1,1,2,"warning","partly intersecting","593,821585259958","0,0593821585259958","0,0999860870850348",NA,NA
140187,6,-9,0,1772,142,130,1,"gfi",2,1,316,170,488,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","48,8","17,84","LT excluded during forest edges allocation","17,72","14,0015468193","-10,8607129907",1,1,2,"warning","partly intersecting","593,821585259958","0,0593821585259958","0,0999860870850348",NA,NA
140187,7,-9,0,905,133,130,1,"gfi",3,1,-9,-9,251,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","25,1","12,62","LT excluded during forest edges allocation","9,05","7,8611152057","-4,4839009493",1,1,2,"warning","partly intersecting","294,684512989099","0,0294684512989099","0,0500343869018386",NA,NA
140187,8,-9,0,926,144,130,1,"gfi",3,1,-9,-9,322,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","32,2","17,84","LT excluded during forest edges allocation","9,26","7,1349526281","-5,9025461451",1,1,2,"warning","partly intersecting","593,821585259958","0,0593821585259958","0,0999860870850348",NA,NA
140187,9,-9,0,384,132,130,1,"gfi",4,1,-9,-9,288,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","28,8","12,62","LT excluded during forest edges allocation","3,84","3,3650176514","-1,8499341086",1,1,2,"warning","partly intersecting","294,684512989099","0,0294684512989099","0,0500343869018386",NA,NA
140187,11,-9,0,1205,167,130,1,"sbi",2,1,275,151,343,130,2011,"HBI",36,107,"SBi","Sand-Birke","Betula pendula","Betula","pendula","034.001.001","LB",10,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","34,3","17,84","LT excluded during forest edges allocation","12,05","5,9702769546","-10,467009749",1,1,2,"warning","partly intersecting","593,821585259958","0,0593821585259958","0,0999860870850348",NA,NA
140187,18,-9,0,729,334,130,1,"gfi",3,1,-9,-9,391,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","39,1","17,84","LT excluded during forest edges allocation","7,29","-6,2748093769","3,7109119208",1,1,2,"warning","partly intersecting","593,821585259958","0,0593821585259958","0,0999860870850348",NA,NA
